business_type,district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,total_token_change,total_phone_change,token_phone_change,reorder_payment_count_change,place4,place2,district,name,region
1,1014,0,30,1.500,1.000,0.000,1.500,2.500,2.500,0.000,1.000,-40.000,-60.000,50.000,,1014,1,imam-sajjad,امام سجاد(ع),17
2,1014,0,30,1.000,1.000,0.000,1.000,1.500,1.000,0.000,1.500,-33.333,0.000,-33.333,,1014,1,imam-sajjad,امام سجاد(ع),17
3,1014,1,30,2.000,2.000,0.200,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,1014,1,imam-sajjad,امام سجاد(ع),17
1,1014,1,30,1.250,1.250,0.000,1.000,2.000,2.000,0.200,1.000,-37.500,-37.500,0.000,-100.000,1014,1,imam-sajjad,امام سجاد(ع),17
2,1014,1,30,1.000,1.000,0.000,1.000,1.250,1.250,0.000,1.000,-20.000,-20.000,0.000,,1014,1,imam-sajjad,امام سجاد(ع),17
1,1014,2,30,1.500,1.500,0.000,1.000,1.000,1.000,0.000,1.000,50.000,50.000,0.000,,1014,1,imam-sajjad,امام سجاد(ع),17
2,1014,2,30,1.000,1.000,0.000,1.000,1.500,1.500,0.000,1.000,-33.333,-33.333,0.000,,1014,1,imam-sajjad,امام سجاد(ع),17
3,1014,2,30,2.833,2.833,0.333,1.000,1.000,1.000,0.000,1.000,183.333,183.333,0.000,,1014,1,imam-sajjad,امام سجاد(ع),17
3,935,0,10,3.000,3.000,0.333,1.000,4.000,4.000,0.000,1.000,-25.000,-25.000,0.000,,935,1,nosrat,نصرت,6
2,935,0,10,2.333,2.333,0.000,1.000,3.000,3.000,0.333,1.000,-22.222,-22.222,0.000,-100.000,935,1,nosrat,نصرت,6
1,935,0,10,4.333,4.333,0.000,1.000,2.333,2.333,0.000,1.000,85.714,85.714,0.000,,935,1,nosrat,نصرت,6
1,935,1,10,2.286,2.286,0.000,1.000,4.333,4.333,0.000,1.000,-47.253,-47.253,0.000,,935,1,nosrat,نصرت,6
3,935,1,10,4.286,4.000,0.286,1.190,2.286,2.286,0.000,1.000,87.500,75.000,19.048,,935,1,nosrat,نصرت,6
2,935,1,10,3.833,3.333,0.167,1.135,4.286,4.000,0.286,1.190,-10.556,-16.667,-4.667,-41.667,935,1,nosrat,نصرت,6
3,935,2,10,4.714,4.429,0.429,1.036,3.833,3.333,0.167,1.135,22.981,32.857,-8.741,157.143,935,1,nosrat,نصرت,6
1,935,2,10,2.333,2.167,0.000,1.056,4.714,4.429,0.429,1.036,-50.505,-51.075,1.916,-100.000,935,1,nosrat,نصرت,6
2,935,2,10,2.333,2.333,0.833,1.000,2.333,2.167,0.000,1.056,0.000,7.692,-5.263,,935,1,nosrat,نصرت,6
3,216,0,20,2.000,2.000,0.000,1.000,2.000,2.000,0.000,1.000,0.000,0.000,0.000,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
1,216,0,20,1.333,1.333,0.000,1.000,2.000,2.000,0.000,1.000,-33.333,-33.333,0.000,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
2,216,0,20,4.333,3.667,0.000,1.133,1.333,1.333,0.000,1.000,225.000,175.000,13.333,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
3,216,1,20,5.429,5.286,1.143,1.020,4.333,3.667,0.000,1.133,25.275,44.156,-9.964,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
2,216,1,20,2.200,2.000,0.000,1.050,5.429,5.286,1.143,1.020,-59.474,-62.162,2.900,-100.000,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
1,216,1,20,1.000,1.000,0.000,1.000,2.200,2.000,0.000,1.050,-54.545,-50.000,-4.762,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
2,216,2,20,2.600,1.800,0.000,1.400,1.000,1.000,0.000,1.000,160.000,80.000,40.000,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
3,216,2,20,4.857,4.857,0.714,1.000,2.600,1.800,0.000,1.400,86.813,169.841,-28.571,,216,1,hasan-abad-baqer-far,حسن‌آباد باقرفر,20
1,286,0,10,5.000,5.000,1.000,1.000,7.000,6.500,0.000,1.071,-28.571,-23.077,-6.667,,286,1,eshrat-abad,خواجه نصیر طوسی,7
3,286,0,10,6.000,6.000,2.333,1.000,5.000,5.000,1.000,1.000,20.000,20.000,0.000,133.333,286,1,eshrat-abad,خواجه نصیر طوسی,7
2,286,0,10,5.000,4.667,1.667,1.056,6.000,6.000,2.333,1.000,-16.667,-22.222,5.556,-28.571,286,1,eshrat-abad,خواجه نصیر طوسی,7
2,286,1,10,6.500,6.000,0.500,1.075,5.000,4.667,1.667,1.056,30.000,28.571,1.880,-70.000,286,1,eshrat-abad,خواجه نصیر طوسی,7
3,286,1,10,5.571,5.571,0.714,1.000,6.500,6.000,0.500,1.075,-14.286,-7.143,-7.011,42.857,286,1,eshrat-abad,خواجه نصیر طوسی,7
1,286,1,10,3.000,3.000,0.167,1.000,5.571,5.571,0.714,1.000,-46.154,-46.154,0.000,-76.667,286,1,eshrat-abad,خواجه نصیر طوسی,7
3,286,2,10,3.000,3.000,0.571,1.000,3.000,3.000,0.167,1.000,0.000,0.000,0.000,242.857,286,1,eshrat-abad,خواجه نصیر طوسی,7
1,286,2,10,4.000,3.833,0.000,1.056,3.000,3.000,0.571,1.000,33.333,27.778,5.556,-100.000,286,1,eshrat-abad,خواجه نصیر طوسی,7
2,286,2,10,2.333,2.333,0.167,1.000,4.000,3.833,0.000,1.056,-41.667,-39.130,-5.263,,286,1,eshrat-abad,خواجه نصیر طوسی,7
1,999,0,30,1.000,1.000,0.500,1.000,3.000,3.000,1.000,1.000,-66.667,-66.667,0.000,-50.000,999,1,salamat,سلامت,11
3,999,0,30,2.000,2.000,1.000,1.000,1.000,1.000,0.500,1.000,100.000,100.000,0.000,100.000,999,1,salamat,سلامت,11
2,999,0,30,2.000,2.000,2.333,1.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,133.333,999,1,salamat,سلامت,11
3,999,1,30,3.000,2.833,0.833,1.083,2.000,2.000,2.333,1.000,50.000,41.667,8.333,-64.286,999,1,salamat,سلامت,11
1,999,1,30,1.333,1.333,0.000,1.000,3.000,2.833,0.833,1.083,-55.556,-52.941,-7.692,-100.000,999,1,salamat,سلامت,11
2,999,1,30,2.250,2.250,0.250,1.000,1.333,1.333,0.000,1.000,68.750,68.750,0.000,,999,1,salamat,سلامت,11
3,999,2,30,3.000,2.833,0.000,1.033,2.250,2.250,0.250,1.000,33.333,25.926,3.333,-100.000,999,1,salamat,سلامت,11
1,999,2,30,1.000,1.000,0.000,1.000,3.000,2.833,0.000,1.033,-66.667,-64.706,-3.226,,999,1,salamat,سلامت,11
2,999,2,30,2.000,2.000,0.333,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,999,1,salamat,سلامت,11
3,173,0,10,4.667,4.667,1.333,1.000,26.333,24.667,0.333,1.046,-82.278,-81.081,-4.383,300.000,173,1,aboozar,اباذر,5
1,173,0,10,44.667,40.667,2.000,1.095,4.667,4.667,1.333,1.000,857.143,771.429,9.529,50.000,173,1,aboozar,اباذر,5
2,173,0,10,20.333,19.667,11.667,1.031,44.667,40.667,2.000,1.095,-54.478,-51.639,-5.867,483.333,173,1,aboozar,اباذر,5
2,173,1,10,17.167,16.000,11.833,1.087,20.333,19.667,11.667,1.031,-15.574,-18.644,5.403,1.429,173,1,aboozar,اباذر,5
1,173,1,10,39.000,35.143,1.143,1.108,17.167,16.000,11.833,1.087,127.184,119.643,1.944,-90.342,173,1,aboozar,اباذر,5
3,173,1,10,7.143,7.143,1.571,1.000,39.000,35.143,1.143,1.108,-81.685,-79.675,-9.736,37.500,173,1,aboozar,اباذر,5
3,173,2,10,5.571,5.571,0.571,1.000,7.143,7.143,1.571,1.000,-22.000,-22.000,0.000,-63.636,173,1,aboozar,اباذر,5
1,173,2,10,31.571,28.857,0.857,1.082,5.571,5.571,0.571,1.000,466.667,417.949,8.181,50.000,173,1,aboozar,اباذر,5
2,173,2,10,13.714,13.143,5.286,1.035,31.571,28.857,0.857,1.082,-56.561,-54.455,-4.296,516.667,173,1,aboozar,اباذر,5
3,194,0,30,36.667,35.000,4.333,1.049,10.500,10.000,0.000,1.056,249.206,250.000,-0.646,,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
1,194,0,30,6.333,5.000,0.000,1.417,36.667,35.000,4.333,1.049,-82.727,-85.714,35.083,-100.000,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
2,194,0,30,16.000,15.333,1.667,1.042,6.333,5.000,0.000,1.417,152.632,206.667,-26.471,,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
2,194,1,30,12.571,10.714,3.143,1.194,16.000,15.333,1.667,1.042,-21.429,-30.124,14.636,88.571,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
3,194,1,30,45.000,44.143,1.571,1.019,12.571,10.714,3.143,1.194,257.955,312.000,-14.641,-50.000,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
1,194,1,30,8.429,7.000,0.286,1.243,45.000,44.143,1.571,1.019,-81.270,-84.142,21.961,-81.818,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
1,194,2,30,8.714,7.571,0.571,1.145,8.429,7.000,0.286,1.243,3.390,8.163,-7.916,100.000,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
2,194,2,30,11.143,10.000,0.429,1.090,8.714,7.571,0.571,1.145,27.869,32.075,-4.769,-25.000,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
3,194,2,30,40.714,40.286,2.286,1.011,11.143,10.000,0.429,1.090,265.385,302.857,-7.281,433.333,194,1,shahrak-e-vali-e-asr,شهرک ولیعصر,18
3,59,0,10,2.000,2.000,0.000,1.000,,,,,,,,,59,1,farahzad,فرحزاد,2
1,59,0,10,2.000,2.000,0.000,1.000,2.000,2.000,0.000,1.000,0.000,0.000,0.000,,59,1,farahzad,فرحزاد,2
2,59,0,10,1.000,1.000,0.000,1.000,2.000,2.000,0.000,1.000,-50.000,-50.000,0.000,,59,1,farahzad,فرحزاد,2
3,59,1,10,3.286,3.286,0.286,1.000,1.000,1.000,0.000,1.000,228.571,228.571,0.000,,59,1,farahzad,فرحزاد,2
2,59,1,10,1.000,1.000,0.000,1.000,3.286,3.286,0.286,1.000,-69.565,-69.565,0.000,-100.000,59,1,farahzad,فرحزاد,2
1,59,1,10,1.333,1.333,0.000,1.000,1.000,1.000,0.000,1.000,33.333,33.333,0.000,,59,1,farahzad,فرحزاد,2
3,59,2,10,3.286,3.286,0.143,1.000,1.333,1.333,0.000,1.000,146.429,146.429,0.000,,59,1,farahzad,فرحزاد,2
2,59,2,10,1.750,1.500,0.250,1.250,3.286,3.286,0.143,1.000,-46.739,-54.348,25.000,75.000,59,1,farahzad,فرحزاد,2
1,59,2,10,1.286,1.143,0.000,1.143,1.750,1.500,0.250,1.250,-26.531,-23.810,-8.571,-100.000,59,1,farahzad,فرحزاد,2
3,122,0,20,1.000,1.000,0.000,1.000,,,,,,,,,122,1,zeynabeiyeh,زینبیه,13
1,960,0,10,3.000,2.000,0.000,1.500,8.667,8.667,0.000,1.000,-65.385,-76.923,50.000,,960,1,tehran-gorgan,گرگان,7
2,960,0,10,6.667,6.000,2.667,1.122,3.000,2.000,0.000,1.500,122.222,200.000,-25.185,,960,1,tehran-gorgan,گرگان,7
3,960,0,10,11.000,10.333,1.000,1.074,6.667,6.000,2.667,1.122,65.000,72.222,-4.290,-62.500,960,1,tehran-gorgan,گرگان,7
2,960,1,10,8.429,7.714,3.143,1.123,11.000,10.333,1.000,1.074,-23.377,-25.346,4.520,214.286,960,1,tehran-gorgan,گرگان,7
3,960,1,10,14.714,14.429,2.286,1.020,8.429,7.714,3.143,1.123,74.576,87.037,-9.160,-27.273,960,1,tehran-gorgan,گرگان,7
1,960,1,10,2.200,2.200,0.200,1.000,14.714,14.429,2.286,1.020,-85.049,-84.752,-1.941,-91.250,960,1,tehran-gorgan,گرگان,7
3,960,2,10,13.000,13.000,2.429,1.000,2.200,2.200,0.200,1.000,490.909,490.909,0.000,1114.286,960,1,tehran-gorgan,گرگان,7
2,960,2,10,7.714,7.000,1.857,1.088,13.000,13.000,2.429,1.000,-40.659,-46.154,8.850,-23.529,960,1,tehran-gorgan,گرگان,7
1,960,2,10,3.200,2.600,0.200,1.600,7.714,7.000,1.857,1.088,-58.519,-62.857,46.992,-89.231,960,1,tehran-gorgan,گرگان,7
1,313,0,,27.333,22.667,1.333,1.212,34.500,26.500,0.000,1.318,-20.773,-14.465,-7.998,,313,1,shahr-e-qods,شهر قدس,
3,313,0,,86.000,83.667,7.667,1.027,27.333,22.667,1.333,1.212,214.634,269.118,-15.335,475.000,313,1,shahr-e-qods,شهر قدس,
2,313,0,,31.333,27.000,10.000,1.160,86.000,83.667,7.667,1.027,-63.566,-67.729,13.051,30.435,313,1,shahr-e-qods,شهر قدس,
1,313,1,,25.571,22.714,2.143,1.150,31.333,27.000,10.000,1.160,-18.389,-15.873,-0.905,-78.571,313,1,shahr-e-qods,شهر قدس,
3,313,1,,152.286,147.429,13.429,1.032,25.571,22.714,2.143,1.150,495.531,549.057,-10.270,526.667,313,1,shahr-e-qods,شهر قدس,
2,313,1,,27.286,24.714,7.429,1.094,152.286,147.429,13.429,1.032,-82.083,-83.236,6.060,-44.681,313,1,shahr-e-qods,شهر قدس,
1,313,2,,20.286,17.429,0.286,1.158,27.286,24.714,7.429,1.094,-25.654,-29.480,5.793,-96.154,313,1,shahr-e-qods,شهر قدس,
2,313,2,,25.714,22.143,4.571,1.152,20.286,17.429,0.286,1.158,26.761,27.049,-0.487,1500.000,313,1,shahr-e-qods,شهر قدس,
3,313,2,,113.571,112.429,5.286,1.010,25.714,22.143,4.571,1.152,341.667,407.742,-12.367,15.625,313,1,shahr-e-qods,شهر قدس,
3,985,0,20,3.333,3.333,0.000,1.000,1.000,1.000,0.000,1.000,233.333,233.333,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
1,985,0,20,2.000,2.000,0.000,1.000,3.333,3.333,0.000,1.000,-40.000,-40.000,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
2,985,0,20,2.000,2.000,0.000,1.000,2.000,2.000,0.000,1.000,0.000,0.000,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
1,985,1,20,1.000,1.000,0.000,1.000,2.000,2.000,0.000,1.000,-50.000,-50.000,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
3,985,1,20,5.167,5.000,0.167,1.028,1.000,1.000,0.000,1.000,416.667,400.000,2.778,,985,1,hamzeh-abad,حمزه‌آباد,20
2,985,1,20,1.500,1.500,0.000,1.000,5.167,5.000,0.167,1.028,-70.968,-70.000,-2.703,-100.000,985,1,hamzeh-abad,حمزه‌آباد,20
3,985,2,20,2.571,2.571,0.000,1.000,1.500,1.500,0.000,1.000,71.429,71.429,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
1,985,2,20,1.750,1.750,0.000,1.000,2.571,2.571,0.000,1.000,-31.944,-31.944,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
2,985,2,20,1.333,1.333,0.000,1.000,1.750,1.750,0.000,1.000,-23.810,-23.810,0.000,,985,1,hamzeh-abad,حمزه‌آباد,20
1,1030,0,10,6.667,6.333,0.667,1.083,3.000,3.000,0.000,1.000,122.222,111.111,8.333,,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
3,1030,0,10,4.500,4.500,3.000,1.000,6.667,6.333,0.667,1.083,-32.500,-28.947,-7.692,350.000,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
2,1030,0,10,2.667,2.667,2.333,1.000,4.500,4.500,3.000,1.000,-40.741,-40.741,0.000,-22.222,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
2,1030,1,10,4.429,4.143,0.571,1.060,2.667,2.667,2.333,1.000,66.071,55.357,5.952,-75.510,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
3,1030,1,10,2.857,2.857,0.857,1.000,4.429,4.143,0.571,1.060,-35.484,-31.034,-5.618,50.000,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
1,1030,1,10,8.143,7.286,1.286,1.094,2.857,2.857,0.857,1.000,185.000,155.000,9.439,50.000,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
3,1030,2,10,3.500,3.500,0.500,1.000,8.143,7.286,1.286,1.094,-57.018,-51.961,-8.625,-61.111,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
1,1030,2,10,6.143,5.429,0.143,1.238,3.500,3.500,0.500,1.000,75.510,55.102,23.810,-71.429,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
2,1030,2,10,4.143,4.000,1.000,1.071,6.143,5.429,0.143,1.238,-32.558,-26.316,-13.462,600.000,1030,1,shahrak-shahid-bagheri,شهرک شهید باقری,22
2,81,0,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,81,1,vanak-village,ده‌ونک,3
3,81,0,10,4.000,3.667,0.000,1.083,1.000,1.000,0.000,1.000,300.000,266.667,8.333,,81,1,vanak-village,ده‌ونک,3
1,81,0,10,1.000,1.000,0.000,1.000,4.000,3.667,0.000,1.083,-75.000,-72.727,-7.692,,81,1,vanak-village,ده‌ونک,3
2,81,1,10,1.250,1.000,0.000,1.250,1.000,1.000,0.000,1.000,25.000,0.000,25.000,,81,1,vanak-village,ده‌ونک,3
3,81,1,10,2.714,2.714,1.143,1.000,1.250,1.000,0.000,1.250,117.143,171.429,-20.000,,81,1,vanak-village,ده‌ونک,3
3,81,2,10,3.333,3.000,0.667,1.075,2.714,2.714,1.143,1.000,22.807,10.526,7.500,-41.667,81,1,vanak-village,ده‌ونک,3
2,81,2,10,2.000,1.333,0.667,1.500,3.333,3.000,0.667,1.075,-40.000,-55.556,39.535,0.000,81,1,vanak-village,ده‌ونک,3
1,81,2,10,1.000,1.000,0.000,1.000,2.000,1.333,0.667,1.500,-50.000,-25.000,-33.333,-100.000,81,1,vanak-village,ده‌ونک,3
3,165,0,10,14.333,13.333,4.333,1.070,45.667,40.000,0.333,1.095,-68.613,-66.667,-2.333,1200.000,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
2,165,0,10,22.333,21.667,12.667,1.028,14.333,13.333,4.333,1.070,55.814,62.500,-3.932,192.308,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
1,165,0,10,50.667,44.000,0.667,1.150,22.333,21.667,12.667,1.028,126.866,103.077,11.848,-94.737,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
3,165,1,10,18.714,18.571,1.714,1.008,50.667,44.000,0.667,1.150,-63.064,-57.792,-12.356,157.143,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
1,165,1,10,63.143,52.714,0.714,1.221,18.714,18.571,1.714,1.008,237.405,183.846,21.215,-58.333,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
2,165,1,10,17.000,15.143,6.571,1.091,63.143,52.714,0.714,1.221,-73.077,-71.274,-10.631,820.000,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
1,165,2,10,54.429,45.286,0.429,1.202,17.000,15.143,6.571,1.091,220.168,199.057,10.100,-93.478,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
3,165,2,10,18.714,17.857,1.286,1.044,54.429,45.286,0.429,1.202,-65.617,-60.568,-13.130,200.000,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
2,165,2,10,19.857,17.714,6.000,1.117,18.714,17.857,1.286,1.044,6.107,-0.800,6.962,366.667,165,1,west-shahrak-e-golestan,شهرک راه‌آهن,22
2,315,0,10,30.667,24.000,11.667,1.291,27.000,25.500,1.000,1.059,13.580,-5.882,21.903,1066.667,315,1,vanak,ونک,3
3,315,0,10,11.667,11.333,1.667,1.030,30.667,24.000,11.667,1.291,-61.957,-52.778,-20.208,-85.714,315,1,vanak,ونک,3
1,315,0,10,84.000,58.333,4.667,1.445,11.667,11.333,1.667,1.030,620.000,414.706,40.265,180.000,315,1,vanak,ونک,3
3,315,1,10,18.857,17.714,3.429,1.056,84.000,58.333,4.667,1.445,-77.551,-69.633,-26.909,-26.531,315,1,vanak,ونک,3
2,315,1,10,20.571,18.286,13.571,1.134,18.857,17.714,3.429,1.056,9.091,3.226,7.339,295.833,315,1,vanak,ونک,3
1,315,1,10,69.571,50.286,11.286,1.452,20.571,18.286,13.571,1.134,238.194,175.000,28.064,-16.842,315,1,vanak,ونک,3
2,315,2,10,17.857,15.429,6.429,1.171,69.571,50.286,11.286,1.452,-74.333,-69.318,-19.375,-43.038,315,1,vanak,ونک,3
3,315,2,10,13.286,12.571,1.429,1.049,17.857,15.429,6.429,1.171,-25.600,-18.519,-10.362,-77.778,315,1,vanak,ونک,3
1,315,2,10,70.143,50.143,11.143,1.349,13.286,12.571,1.429,1.049,427.957,298.864,28.541,680.000,315,1,vanak,ونک,3
2,180,1,20,1.000,1.000,1.000,1.000,,,,,,,,,180,1,shahrak-e-aseman,شهرک آسمان,9
1,180,1,20,3.000,2.000,0.000,1.333,1.000,1.000,1.000,1.000,200.000,100.000,33.333,-100.000,180,1,shahrak-e-aseman,شهرک آسمان,9
2,180,2,20,1.000,1.000,0.000,1.000,3.000,2.000,0.000,1.333,-66.667,-50.000,-25.000,,180,1,shahrak-e-aseman,شهرک آسمان,9
1,195,0,21,80.000,70.000,0.333,1.141,62.000,49.667,0.000,1.172,29.032,40.940,-2.576,,195,1,ostad-moein,استاد معین,9
3,195,0,21,18.000,17.333,4.000,1.029,80.000,70.000,0.333,1.141,-77.500,-75.238,-9.853,1100.000,195,1,ostad-moein,استاد معین,9
2,195,0,21,16.000,15.000,13.333,1.048,18.000,17.333,4.000,1.029,-11.111,-13.462,1.811,233.333,195,1,ostad-moein,استاد معین,9
1,195,1,21,75.857,65.429,1.000,1.169,16.000,15.000,13.333,1.048,374.107,336.190,11.627,-92.500,195,1,ostad-moein,استاد معین,9
2,195,1,21,13.857,12.286,9.143,1.109,75.857,65.429,1.000,1.169,-81.733,-81.223,-5.146,814.286,195,1,ostad-moein,استاد معین,9
3,195,1,21,26.857,26.429,2.857,1.015,13.857,12.286,9.143,1.109,93.814,115.116,-8.500,-68.750,195,1,ostad-moein,استاد معین,9
1,195,2,21,74.714,63.000,1.714,1.187,26.857,26.429,2.857,1.015,178.191,138.378,16.994,-40.000,195,1,ostad-moein,استاد معین,9
3,195,2,21,21.000,21.000,3.143,1.000,74.714,63.000,1.714,1.187,-71.893,-66.667,-15.786,83.333,195,1,ostad-moein,استاد معین,9
2,195,2,21,9.286,8.857,4.571,1.044,21.000,21.000,3.143,1.000,-55.782,-57.823,4.444,45.455,195,1,ostad-moein,استاد معین,9
2,82,0,10,155.000,140.333,133.667,1.104,293.000,241.667,8.667,1.143,-47.099,-41.931,-3.400,1442.308,82,1,poonak,پونک,5
3,82,0,10,53.000,50.333,23.333,1.056,155.000,140.333,133.667,1.104,-65.806,-64.133,-4.356,-82.544,82,1,poonak,پونک,5
1,82,0,10,386.333,324.667,24.667,1.190,53.000,50.333,23.333,1.056,628.931,545.033,12.700,5.714,82,1,poonak,پونک,5
2,82,1,10,134.571,121.286,100.714,1.106,386.333,324.667,24.667,1.190,-65.167,-62.643,-7.065,308.301,82,1,poonak,پونک,5
1,82,1,10,386.286,319.143,26.000,1.212,134.571,121.286,100.714,1.106,187.049,163.133,9.584,-74.184,82,1,poonak,پونک,5
3,82,1,10,60.714,56.286,20.571,1.073,386.286,319.143,26.000,1.212,-84.283,-82.363,-11.443,-20.879,82,1,poonak,پونک,5
3,82,2,10,61.714,58.429,13.000,1.057,60.714,56.286,20.571,1.073,1.647,3.807,-1.465,-36.806,82,1,poonak,پونک,5
1,82,2,10,352.429,300.143,19.429,1.171,61.714,58.429,13.000,1.057,471.065,413.692,10.787,49.451,82,1,poonak,پونک,5
2,82,2,10,123.714,113.571,62.000,1.087,352.429,300.143,19.429,1.171,-64.897,-62.161,-7.223,219.118,82,1,poonak,پونک,5
1,133,0,20,3.333,3.000,0.667,1.167,16.000,16.000,0.500,1.000,-79.167,-81.250,16.667,33.333,133,1,vahidiyeh,وحیدیه,8
2,133,0,20,7.000,7.000,1.000,1.000,3.333,3.000,0.667,1.167,110.000,133.333,-14.286,50.000,133,1,vahidiyeh,وحیدیه,8
3,133,0,20,10.667,10.000,0.667,1.061,7.000,7.000,1.000,1.000,52.381,42.857,6.061,-33.333,133,1,vahidiyeh,وحیدیه,8
3,133,1,20,14.429,14.286,1.000,1.007,10.667,10.000,0.667,1.061,35.268,42.857,-5.041,50.000,133,1,vahidiyeh,وحیدیه,8
1,133,1,20,3.000,2.571,0.000,1.179,14.429,14.286,1.000,1.007,-79.208,-82.000,17.021,-100.000,133,1,vahidiyeh,وحیدیه,8
2,133,1,20,12.167,11.500,1.667,1.060,3.000,2.571,0.000,1.179,305.556,347.222,-10.078,,133,1,vahidiyeh,وحیدیه,8
2,133,2,20,7.714,7.286,0.429,1.051,12.167,11.500,1.667,1.060,-36.595,-36.646,-0.871,-74.286,133,1,vahidiyeh,وحیدیه,8
3,133,2,20,13.143,13.143,1.429,1.000,7.714,7.286,0.429,1.051,70.370,80.392,-4.813,233.333,133,1,vahidiyeh,وحیدیه,8
1,133,2,20,4.333,3.833,0.167,1.167,13.143,13.143,1.429,1.000,-67.029,-70.833,16.667,-88.333,133,1,vahidiyeh,وحیدیه,8
3,980,0,21,4.667,4.667,0.333,1.000,8.000,8.000,0.000,1.000,-41.667,-41.667,0.000,,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
1,980,0,21,6.000,3.000,0.333,1.600,4.667,4.667,0.333,1.000,28.571,-35.714,60.000,0.000,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
2,980,0,21,1.500,1.500,0.000,1.000,6.000,3.000,0.333,1.600,-75.000,-50.000,-37.500,-100.000,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
3,980,1,21,12.143,11.857,1.571,1.024,1.500,1.500,0.000,1.000,709.524,690.476,2.381,,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
2,980,1,21,1.000,1.000,0.000,1.000,12.143,11.857,1.571,1.024,-91.765,-91.566,-2.326,-100.000,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
1,980,1,21,2.800,2.600,0.000,1.067,1.000,1.000,0.000,1.000,180.000,160.000,6.667,,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
3,980,2,21,11.429,11.286,0.429,1.018,2.800,2.600,0.000,1.067,308.163,334.066,-4.576,,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
2,980,2,21,2.000,1.667,2.000,1.167,11.429,11.286,0.429,1.018,-82.500,-85.232,14.620,366.667,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
1,980,2,21,1.833,1.667,0.000,1.167,2.000,1.667,2.000,1.167,-8.333,0.000,0.000,-100.000,980,1,taqiabad-rey,شهر ری - تقی‌آباد,20
1,42,0,10,309.000,266.333,17.333,1.159,55.500,50.000,8.000,1.108,456.757,432.667,4.621,116.667,42,1,niavaran,نیاوران,1
3,42,0,10,19.000,19.000,6.000,1.000,309.000,266.333,17.333,1.159,-93.851,-92.866,-13.730,-65.385,42,1,niavaran,نیاوران,1
2,42,0,10,78.000,70.333,52.000,1.110,19.000,19.000,6.000,1.000,310.526,270.175,10.966,766.667,42,1,niavaran,نیاوران,1
