district_id,week_tir,place4,place2,district,name,region,business_type
981,1,981,1,abbas-abad-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ø¨Ø§Ø³â€ŒØ¢Ø¨Ø§Ø¯,20,2
981,2,981,1,abbas-abad-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ø¨Ø§Ø³â€ŒØ¢Ø¨Ø§Ø¯,20,2
220,0,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,2
220,1,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,2
220,2,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,2
249,0,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,2
249,1,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,2
249,2,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,2
61,0,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,2
61,1,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,2
61,2,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,2
940,0,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,2
940,1,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,2
940,2,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,2
988,0,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,2
988,1,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,2
988,2,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,2
995,0,995,1,qiam,Ù‚ÛŒØ§Ù…,12,2
995,1,995,1,qiam,Ù‚ÛŒØ§Ù…,12,2
995,2,995,1,qiam,Ù‚ÛŒØ§Ù…,12,2
1005,0,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,2
1005,1,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,2
1005,2,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,2
192,0,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,2
192,1,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,2
192,2,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,2
653,0,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,2
653,1,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,2
653,2,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,2
921,0,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,2
921,1,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,2
921,2,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,2
156,0,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,2
156,1,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,2
156,2,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,2
160,0,160,1,eram,Ø§Ø±Ù…,5,2
160,1,160,1,eram,Ø§Ø±Ù…,5,2
160,2,160,1,eram,Ø§Ø±Ù…,5,2
283,0,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,2
283,1,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,2
283,2,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,2
941,0,941,1,qoba,Ù‚Ø¨Ø§,3,2
941,1,941,1,qoba,Ù‚Ø¨Ø§,3,2
941,2,941,1,qoba,Ù‚Ø¨Ø§,3,2
957,0,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,2
957,1,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,2
957,2,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,2
979,0,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,2
979,1,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,2
979,2,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,2
982,0,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,2
982,1,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,2
982,2,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,2
206,0,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,2
206,1,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,2
206,2,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,2
292,0,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,2
292,1,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,2
292,2,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,2
919,0,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,2
919,1,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,2
919,2,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,2
200,0,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,2
200,1,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,2
200,2,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,2
655,0,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,2
655,1,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,2
655,2,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,2
952,0,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,2
952,1,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,2
952,2,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,2
141,0,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,2
141,1,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,2
141,2,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,2
288,0,288,1,sheykh-al-raeis,ØµÙØ§,13,2
288,1,288,1,sheykh-al-raeis,ØµÙØ§,13,2
288,2,288,1,sheykh-al-raeis,ØµÙØ§,13,2
942,0,942,1,hesar-booali,Ø­ØµØ§Ø± Ø¨ÙˆØ¹Ù„ÛŒ,1,2
942,1,942,1,hesar-booali,Ø­ØµØ§Ø± Ø¨ÙˆØ¹Ù„ÛŒ,1,2
942,2,942,1,hesar-booali,Ø­ØµØ§Ø± Ø¨ÙˆØ¹Ù„ÛŒ,1,2
55,0,55,1,velenjak,ÙˆÙ„Ù†Ø¬Ú©,1,2
55,1,55,1,velenjak,ÙˆÙ„Ù†Ø¬Ú©,1,2
55,2,55,1,velenjak,ÙˆÙ„Ù†Ø¬Ú©,1,2
922,0,922,1,parvaz,Ù¾Ø±ÙˆØ§Ø²,2,2
922,1,922,1,parvaz,Ù¾Ø±ÙˆØ§Ø²,2,2
922,2,922,1,parvaz,Ù¾Ø±ÙˆØ§Ø²,2,2
943,0,943,1,araj,Ø§Ø±Ø§Ø¬,1,2
943,1,943,1,araj,Ø§Ø±Ø§Ø¬,1,2
943,2,943,1,araj,Ø§Ø±Ø§Ø¬,1,2
74,0,74,1,mirdamad,Ù…ÛŒØ±Ø¯Ø§Ù…Ø§Ø¯,3,2
74,1,74,1,mirdamad,Ù…ÛŒØ±Ø¯Ø§Ù…Ø§Ø¯,3,2
74,2,74,1,mirdamad,Ù…ÛŒØ±Ø¯Ø§Ù…Ø§Ø¯,3,2
280,0,280,1,pamenar,Ù¾Ø§Ù…Ù†Ø§Ø±,12,2
280,1,280,1,pamenar,Ù¾Ø§Ù…Ù†Ø§Ø±,12,2
280,2,280,1,pamenar,Ù¾Ø§Ù…Ù†Ø§Ø±,12,2
996,0,996,1,sirous,Ø³ÛŒØ±ÙˆØ³,12,2
996,1,996,1,sirous,Ø³ÛŒØ±ÙˆØ³,12,2
996,2,996,1,sirous,Ø³ÛŒØ±ÙˆØ³,12,2
62,0,62,1,kamraniyeh,Ú©Ø§Ù…Ø±Ø§Ù†ÛŒÙ‡,1,2
62,1,62,1,kamraniyeh,Ú©Ø§Ù…Ø±Ø§Ù†ÛŒÙ‡,1,2
62,2,62,1,kamraniyeh,Ú©Ø§Ù…Ø±Ø§Ù†ÛŒÙ‡,1,2
182,0,182,1,mehrabad-airport,ÙØ±ÙˆØ¯Ú¯Ø§Ù‡ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
182,1,182,1,mehrabad-airport,ÙØ±ÙˆØ¯Ú¯Ø§Ù‡ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
182,2,182,1,mehrabad-airport,ÙØ±ÙˆØ¯Ú¯Ø§Ù‡ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
658,0,658,1,valiasr,Ù…ÛŒØ¯Ø§Ù† ÙˆÙ„ÛŒØ¹ØµØ±,6,2
658,1,658,1,valiasr,Ù…ÛŒØ¯Ø§Ù† ÙˆÙ„ÛŒØ¹ØµØ±,6,2
658,2,658,1,valiasr,Ù…ÛŒØ¯Ø§Ù† ÙˆÙ„ÛŒØ¹ØµØ±,6,2
186,0,186,1,south-mehrabad,Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯ Ø¬Ù†ÙˆØ¨ÛŒ,9,2
186,1,186,1,south-mehrabad,Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯ Ø¬Ù†ÙˆØ¨ÛŒ,9,2
186,2,186,1,south-mehrabad,Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯ Ø¬Ù†ÙˆØ¨ÛŒ,9,2
910,0,910,1,shahrak-pasdaran,Ø´Ù‡Ø±Ú© Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,21,2
910,1,910,1,shahrak-pasdaran,Ø´Ù‡Ø±Ú© Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,21,2
910,2,910,1,shahrak-pasdaran,Ø´Ù‡Ø±Ú© Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,21,2
171,0,171,1,tarasht,Ø·Ø±Ø´Øª,2,2
171,1,171,1,tarasht,Ø·Ø±Ø´Øª,2,2
171,2,171,1,tarasht,Ø·Ø±Ø´Øª,2,2
49,0,49,1,shahrak-naft,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Û±),,2
49,1,49,1,shahrak-naft,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Û±),,2
49,2,49,1,shahrak-naft,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Û±),,2
290,0,290,1,soleymanieh,Ø¯Ù„Ú¯Ø´Ø§,14,2
290,1,290,1,soleymanieh,Ø¯Ù„Ú¯Ø´Ø§,14,2
290,2,290,1,soleymanieh,Ø¯Ù„Ú¯Ø´Ø§,14,2
639,0,639,1,qiamdash,Ù‚ÛŒØ§Ù…â€ŒØ¯Ø´Øª,15,2
639,1,639,1,qiamdash,Ù‚ÛŒØ§Ù…â€ŒØ¯Ø´Øª,15,2
639,2,639,1,qiamdash,Ù‚ÛŒØ§Ù…â€ŒØ¯Ø´Øª,15,2
1034,0,1034,1,sharif,Ø´Ø±ÛŒÙ,22,2
1034,1,1034,1,sharif,Ø´Ø±ÛŒÙ,22,2
1034,2,1034,1,sharif,Ø´Ø±ÛŒÙ,22,2
1035,0,1035,1,shirazi,Ø´ÛŒØ±Ø§Ø²ÛŒ,3,2
1035,1,1035,1,shirazi,Ø´ÛŒØ±Ø§Ø²ÛŒ,3,2
1035,2,1035,1,shirazi,Ø´ÛŒØ±Ø§Ø²ÛŒ,3,2
166,0,166,1,shahrak-e-ansar,Ø´Ù‡Ø±Ú© Ø§Ù†ØµØ§Ø±,21,2
166,1,166,1,shahrak-e-ansar,Ø´Ù‡Ø±Ú© Ø§Ù†ØµØ§Ø±,21,2
166,2,166,1,shahrak-e-ansar,Ø´Ù‡Ø±Ú© Ø§Ù†ØµØ§Ø±,21,2
260,0,260,1,shaharak-e-sharifi,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒÙÛŒ,19,2
260,1,260,1,shaharak-e-sharifi,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒÙÛŒ,19,2
260,2,260,1,shaharak-e-sharifi,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒÙÛŒ,19,2
1001,0,1001,1,tehran-zanjan,Ø²Ù†Ø¬Ø§Ù†,10,2
1001,1,1001,1,tehran-zanjan,Ø²Ù†Ø¬Ø§Ù†,10,2
1001,2,1001,1,tehran-zanjan,Ø²Ù†Ø¬Ø§Ù†,10,2
1018,0,1018,1,minabi,Ù…ÛŒÙ†Ø§Ø¨ÛŒ,15,2
1018,1,1018,1,minabi,Ù…ÛŒÙ†Ø§Ø¨ÛŒ,15,2
1018,2,1018,1,minabi,Ù…ÛŒÙ†Ø§Ø¨ÛŒ,15,2
199,0,199,1,fallah,ÙÙ„Ø§Ø­,17,2
199,1,199,1,fallah,ÙÙ„Ø§Ø­,17,2
199,2,199,1,fallah,ÙÙ„Ø§Ø­,17,2
269,0,269,1,vasfenard,ÙˆØµÙÙ†Ø§Ø±Ø¯,17,2
269,1,269,1,vasfenard,ÙˆØµÙÙ†Ø§Ø±Ø¯,17,2
269,2,269,1,vasfenard,ÙˆØµÙÙ†Ø§Ø±Ø¯,17,2
66,0,66,1,dezashib,Ø¯Ø²Ø§Ø´ÛŒØ¨,1,2
66,1,66,1,dezashib,Ø¯Ø²Ø§Ø´ÛŒØ¨,1,2
66,2,66,1,dezashib,Ø¯Ø²Ø§Ø´ÛŒØ¨,1,2
154,0,154,1,baharan,Ø¨Ù‡Ø§Ø±Ø§Ù†,5,2
154,1,154,1,baharan,Ø¨Ù‡Ø§Ø±Ø§Ù†,5,2
154,2,154,1,baharan,Ø¨Ù‡Ø§Ø±Ø§Ù†,5,2
265,0,265,1,javadiyeh,Ø¬ÙˆØ§Ø¯ÛŒÙ‡,16,2
265,1,265,1,javadiyeh,Ø¬ÙˆØ§Ø¯ÛŒÙ‡,16,2
265,2,265,1,javadiyeh,Ø¬ÙˆØ§Ø¯ÛŒÙ‡,16,2
1031,0,1031,1,chitgar-lake,Ø¯Ø±ÛŒØ§Ú†Ù‡ Ø´Ù‡Ø¯Ø§ÛŒ Ø®Ù„ÛŒØ¬ ÙØ§Ø±Ø³,22,2
1031,1,1031,1,chitgar-lake,Ø¯Ø±ÛŒØ§Ú†Ù‡ Ø´Ù‡Ø¯Ø§ÛŒ Ø®Ù„ÛŒØ¬ ÙØ§Ø±Ø³,22,2
1031,2,1031,1,chitgar-lake,Ø¯Ø±ÛŒØ§Ú†Ù‡ Ø´Ù‡Ø¯Ø§ÛŒ Ø®Ù„ÛŒØ¬ ÙØ§Ø±Ø³,22,2
657,0,657,1,jeyhoun,Ø¬ÛŒØ­ÙˆÙ†,10,2
657,1,657,1,jeyhoun,Ø¬ÛŒØ­ÙˆÙ†,10,2
657,2,657,1,jeyhoun,Ø¬ÛŒØ­ÙˆÙ†,10,2
162,0,162,1,shahrak-e-cheshmeh,Ø²ÛŒØ¨Ø§Ø¯Ø´Øª,22,2
162,1,162,1,shahrak-e-cheshmeh,Ø²ÛŒØ¨Ø§Ø¯Ø´Øª,22,2
162,2,162,1,shahrak-e-cheshmeh,Ø²ÛŒØ¨Ø§Ø¯Ø´Øª,22,2
954,0,954,1,south-narmak,Ù†Ø§Ø±Ù…Ú© Ø¬Ù†ÙˆØ¨ÛŒ,8,2
954,1,954,1,south-narmak,Ù†Ø§Ø±Ù…Ú© Ø¬Ù†ÙˆØ¨ÛŒ,8,2
954,2,954,1,south-narmak,Ù†Ø§Ø±Ù…Ú© Ø¬Ù†ÙˆØ¨ÛŒ,8,2
967,0,967,1,nabi-akram,Ù†Ø¨ÛŒ Ø§Ú©Ø±Ù…(Øµ),14,2
967,1,967,1,nabi-akram,Ù†Ø¨ÛŒ Ø§Ú©Ø±Ù…(Øµ),14,2
967,2,967,1,nabi-akram,Ù†Ø¨ÛŒ Ø§Ú©Ø±Ù…(Øµ),14,2
164,0,164,1,shahrak-e-azadi,Ø´Ù‡Ø±Ú© Ø¢Ø²Ø§Ø¯ÛŒ,21,2
164,1,164,1,shahrak-e-azadi,Ø´Ù‡Ø±Ú© Ø¢Ø²Ø§Ø¯ÛŒ,21,2
164,2,164,1,shahrak-e-azadi,Ø´Ù‡Ø±Ú© Ø¢Ø²Ø§Ø¯ÛŒ,21,2
931,0,931,1,hekmat,Ø­Ú©Ù…Øª,1,2
931,1,931,1,hekmat,Ø­Ú©Ù…Øª,1,2
931,2,931,1,hekmat,Ø­Ú©Ù…Øª,1,2
360,0,360,1,amaniyeh,Ø§Ù…Ø§Ù†ÛŒÙ‡,3,2
360,1,360,1,amaniyeh,Ø§Ù…Ø§Ù†ÛŒÙ‡,3,2
360,2,360,1,amaniyeh,Ø§Ù…Ø§Ù†ÛŒÙ‡,3,2
986,0,986,1,estakhr-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø§Ø³ØªØ®Ø±,20,2
986,1,986,1,estakhr-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø§Ø³ØªØ®Ø±,20,2
986,2,986,1,estakhr-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø§Ø³ØªØ®Ø±,20,2
134,0,134,1,niroo-havayi,Ù†ÛŒØ±Ùˆ Ù‡ÙˆØ§ÛŒÛŒ,13,2
134,1,134,1,niroo-havayi,Ù†ÛŒØ±Ùˆ Ù‡ÙˆØ§ÛŒÛŒ,13,2
134,2,134,1,niroo-havayi,Ù†ÛŒØ±Ùˆ Ù‡ÙˆØ§ÛŒÛŒ,13,2
245,0,245,1,karevan,Ú©Ø§Ø±ÙˆØ§Ù†,15,2
245,1,245,1,karevan,Ú©Ø§Ø±ÙˆØ§Ù†,15,2
245,2,245,1,karevan,Ú©Ø§Ø±ÙˆØ§Ù†,15,2
971,0,971,1,jaberi,Ø¬Ø§Ø¨Ø±ÛŒ,14,2
971,1,971,1,jaberi,Ø¬Ø§Ø¨Ø±ÛŒ,14,2
971,2,971,1,jaberi,Ø¬Ø§Ø¨Ø±ÛŒ,14,2
422,0,422,1,fasham,ÙØ´Ù…,,2
422,1,422,1,fasham,ÙØ´Ù…,,2
422,2,422,1,fasham,ÙØ´Ù…,,2
1027,0,1027,1,abdollah-abad,Ø¹Ø¨Ø¯Ø§Ù„Ù„Ù‡â€ŒØ¢Ø¨Ø§Ø¯,20,2
1027,1,1027,1,abdollah-abad,Ø¹Ø¨Ø¯Ø§Ù„Ù„Ù‡â€ŒØ¢Ø¨Ø§Ø¯,20,2
1027,2,1027,1,abdollah-abad,Ø¹Ø¨Ø¯Ø§Ù„Ù„Ù‡â€ŒØ¢Ø¨Ø§Ø¯,20,2
175,0,175,1,shaharak-e-esteqlal,Ø´Ù‡Ø±Ú© Ø§Ø³ØªÙ‚Ù„Ø§Ù„,21,2
175,1,175,1,shaharak-e-esteqlal,Ø´Ù‡Ø±Ú© Ø§Ø³ØªÙ‚Ù„Ø§Ù„,21,2
175,2,175,1,shaharak-e-esteqlal,Ø´Ù‡Ø±Ú© Ø§Ø³ØªÙ‚Ù„Ø§Ù„,21,2
426,0,426,1,robatkarim,Ø±Ø¨Ø§Ø· Ú©Ø±ÛŒÙ…,,2
426,1,426,1,robatkarim,Ø±Ø¨Ø§Ø· Ú©Ø±ÛŒÙ…,,2
426,2,426,1,robatkarim,Ø±Ø¨Ø§Ø· Ú©Ø±ÛŒÙ…,,2
914,0,914,1,sar-asiyab-mehr-abad,Ø³Ø±Ø¢Ø³ÛŒØ§Ø¨ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
914,1,914,1,sar-asiyab-mehr-abad,Ø³Ø±Ø¢Ø³ÛŒØ§Ø¨ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
914,2,914,1,sar-asiyab-mehr-abad,Ø³Ø±Ø¢Ø³ÛŒØ§Ø¨ Ù…Ù‡Ø±Ø¢Ø¨Ø§Ø¯,9,2
991,0,991,1,tehran-iran,Ø§ÛŒØ±Ø§Ù†,12,2
991,1,991,1,tehran-iran,Ø§ÛŒØ±Ø§Ù†,12,2
991,2,991,1,tehran-iran,Ø§ÛŒØ±Ø§Ù†,12,2
233,0,233,1,dolat-abad,Ø¯ÙˆÙ„Øªâ€ŒØ¢Ø¨Ø§Ø¯,20,2
233,1,233,1,dolat-abad,Ø¯ÙˆÙ„Øªâ€ŒØ¢Ø¨Ø§Ø¯,20,2
233,2,233,1,dolat-abad,Ø¯ÙˆÙ„Øªâ€ŒØ¢Ø¨Ø§Ø¯,20,2
92,0,92,1,baharestan,Ø¨Ù‡Ø§Ø±Ø³ØªØ§Ù†,12,2
92,1,92,1,baharestan,Ø¨Ù‡Ø§Ø±Ø³ØªØ§Ù†,12,2
92,2,92,1,baharestan,Ø¨Ù‡Ø§Ø±Ø³ØªØ§Ù†,12,2
163,0,163,1,azadi-sport-complex,Ø´Ù‡Ø±Ú© ØµØ¯Ø±Ø§,22,2
163,1,163,1,azadi-sport-complex,Ø´Ù‡Ø±Ú© ØµØ¯Ø±Ø§,22,2
163,2,163,1,azadi-sport-complex,Ø´Ù‡Ø±Ú© ØµØ¯Ø±Ø§,22,2
308,0,308,1,shahrak-e-vilashahr,Ø´Ù‡Ø±Ú© Ø³ÛŒÙ†Ù…Ø§ÛŒÛŒ,21,2
308,1,308,1,shahrak-e-vilashahr,Ø´Ù‡Ø±Ú© Ø³ÛŒÙ†Ù…Ø§ÛŒÛŒ,21,2
308,2,308,1,shahrak-e-vilashahr,Ø´Ù‡Ø±Ú© Ø³ÛŒÙ†Ù…Ø§ÛŒÛŒ,21,2
930,0,930,1,bagh-ferdows,Ø¨Ø§Øº ÙØ±Ø¯ÙˆØ³,1,2
930,1,930,1,bagh-ferdows,Ø¨Ø§Øº ÙØ±Ø¯ÙˆØ³,1,2
930,2,930,1,bagh-ferdows,Ø¨Ø§Øº ÙØ±Ø¯ÙˆØ³,1,2
118,0,118,1,dardasht,Ø¯Ø±Ø¯Ø´Øª,8,2
118,1,118,1,dardasht,Ø¯Ø±Ø¯Ø´Øª,8,2
118,2,118,1,dardasht,Ø¯Ø±Ø¯Ø´Øª,8,2
272,0,272,1,doolab,Ø¯ÙˆÙ„Ø§Ø¨,14,2
272,1,272,1,doolab,Ø¯ÙˆÙ„Ø§Ø¨,14,2
272,2,272,1,doolab,Ø¯ÙˆÙ„Ø§Ø¨,14,2
916,0,916,1,tolid-daroo,ØªÙˆÙ„ÛŒØ¯ Ø¯Ø§Ø±Ùˆ,18,2
916,1,916,1,tolid-daroo,ØªÙˆÙ„ÛŒØ¯ Ø¯Ø§Ø±Ùˆ,18,2
916,2,916,1,tolid-daroo,ØªÙˆÙ„ÛŒØ¯ Ø¯Ø§Ø±Ùˆ,18,2
75,0,75,1,saadat-abad,Ø³Ø¹Ø§Ø¯Øªâ€ŒØ¢Ø¨Ø§Ø¯,2,2
75,1,75,1,saadat-abad,Ø³Ø¹Ø§Ø¯Øªâ€ŒØ¢Ø¨Ø§Ø¯,2,2
75,2,75,1,saadat-abad,Ø³Ø¹Ø§Ø¯Øªâ€ŒØ¢Ø¨Ø§Ø¯,2,2
302,0,302,1,north-sohrevardi,Ø³Ù‡Ø±ÙˆØ±Ø¯ÛŒ,7,2
302,1,302,1,north-sohrevardi,Ø³Ù‡Ø±ÙˆØ±Ø¯ÛŒ,7,2
302,2,302,1,north-sohrevardi,Ø³Ù‡Ø±ÙˆØ±Ø¯ÛŒ,7,2
984,0,984,1,sartakht,Ø³Ø±ØªØ®Øª,20,2
984,1,984,1,sartakht,Ø³Ø±ØªØ®Øª,20,2
984,2,984,1,sartakht,Ø³Ø±ØªØ®Øª,20,2
172,0,172,1,sadeghiyeh,ØµØ§Ø¯Ù‚ÛŒÙ‡,2,2
172,1,172,1,sadeghiyeh,ØµØ§Ø¯Ù‚ÛŒÙ‡,2,2
172,2,172,1,sadeghiyeh,ØµØ§Ø¯Ù‚ÛŒÙ‡,2,2
78,0,78,1,shahrak-e-gharb,Ø´Ù‡Ø±Ú© ØºØ±Ø¨,2,2
78,1,78,1,shahrak-e-gharb,Ø´Ù‡Ø±Ú© ØºØ±Ø¨,2,2
78,2,78,1,shahrak-e-gharb,Ø´Ù‡Ø±Ú© ØºØ±Ø¨,2,2
924,0,924,1,hezarsang,Ù‡Ø²Ø§Ø±Ø³Ù†Ú¯,1,2
924,1,924,1,hezarsang,Ù‡Ø²Ø§Ø±Ø³Ù†Ú¯,1,2
924,2,924,1,hezarsang,Ù‡Ø²Ø§Ø±Ø³Ù†Ú¯,1,2
973,0,973,1,saheb-al-zaman,ØµØ§Ø­Ø¨ Ø§Ù„Ø²Ù…Ø§Ù†,14,2
973,1,973,1,saheb-al-zaman,ØµØ§Ø­Ø¨ Ø§Ù„Ø²Ù…Ø§Ù†,14,2
973,2,973,1,saheb-al-zaman,ØµØ§Ø­Ø¨ Ø§Ù„Ø²Ù…Ø§Ù†,14,2
955,0,955,1,zarkesh,Ø²Ø±Ú©Ø´,8,2
955,1,955,1,zarkesh,Ø²Ø±Ú©Ø´,8,2
955,2,955,1,zarkesh,Ø²Ø±Ú©Ø´,8,2
1020,0,1020,1,abouzar,Ø§Ø¨ÙˆØ°Ø± (Ù…Ù†Ø·Ù‚Ù‡ Û±Ûµ),15,2
1020,1,1020,1,abouzar,Ø§Ø¨ÙˆØ°Ø± (Ù…Ù†Ø·Ù‚Ù‡ Û±Ûµ),15,2
1020,2,1020,1,abouzar,Ø§Ø¨ÙˆØ°Ø± (Ù…Ù†Ø·Ù‚Ù‡ Û±Ûµ),15,2
125,0,125,1,shams-abad,Ø´Ù…Ø³â€ŒØ¢Ø¨Ø§Ø¯,4,2
