post_price_effect_share,post_price_effect_count,post_price_effect_percent,district_price_effect
30.55555556,0.916666667,44,0
-185.7142857,-1.857142857,-65,0
-150,-1.5,-60,0
50,1,100,0
-200,-2,-66.66666667,0
-25,-1,-20,0
-125,-1.25,-55.55555556,0
-7.5,-0.3,-6.976744186,0
12.5,0.25,14.28571429,0
0,0,0,0
55.55555556,1.666666667,125,0
21.42857143,0.428571429,27.27272727,0
6.25,0.125,6.666666667,0
0,0,0,0
40,2,66.66666667,0
-20,-0.2,-16.66666667,0
75,3,300,0
0,0,0,0
-40,-0.4,-28.57142857,0
68.18181818,7.5,214.2857143,0
-30.76923077,-1.230769231,-23.52941176,0
25,1,33.33333333,0
0,0,0,0
-236.3636364,-2.363636364,-70.27027027,0
-33.33333333,-0.333333333,-25,0
48.33333333,2.416666667,93.5483871,0
50,1,100,0
62.96296296,1.888888889,170,0
-250,-2.5,-71.42857143,0
22.22222222,0.666666667,28.57142857,0
0,0,0,0
77.38095238,9.285714286,342.1052632,0
41.66666667,1.666666667,71.42857143,0
-120,-1.2,-54.54545455,0
-300,-3,-75,0
0,0,0,0
0,0,0,0
50,3,100,0
81.25,6.5,433.3333333,0
0,0,0,0
-183.3333333,-1.833333333,-64.70588235,0
0,0,0,0
0,0,0,0
75,3,300,0
50,1.5,100,0
25,0.5,33.33333333,0
65,3.25,185.7142857,0
-14.28571429,-0.142857143,-12.5,0
-128.5714286,-1.285714286,-56.25,0
-33.33333333,-0.333333333,-25,0
50,1,100,0
-128.5714286,-1.285714286,-56.25,0
16.66666667,0.5,20,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-100,-1,-50,0
58.33333333,28,140,0
41.66666667,0.833333333,71.42857143,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
64.28571429,4.5,180,0
0,0,0,0
78.66666667,19.66666667,368.75,0
48.88888889,2.933333333,95.65217391,0
43.75,1.75,77.77777778,0
-300,-3,-75,0
-66.66666667,-2,-40,0
7.142857143,0.142857143,7.692307692,0
75,3,300,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
0,0,0,0
-116.6666667,-1.166666667,-53.84615385,0
70.83333333,4.25,242.8571429,0
0,0,0,0
-25,-1,-20,0
-228.5714286,-2.285714286,-69.56521739,0
52.5,2.625,110.5263158,0
-76.66666667,-2.3,-43.39622642,0
-58.33333333,-1.166666667,-36.84210526,0
0,0,0,0
36,1.8,56.25,0
15.71428571,0.785714286,18.6440678,0
50,1,100,0
-100,-1,-50,0
0,0,0,0
-250,-2.5,-71.42857143,0
-50,-0.5,-33.33333333,0
28.57142857,0.571428571,40,0
-116.6666667,-1.166666667,-53.84615385,0
28.57142857,2,40,0
-34.61538462,-0.692307692,-25.71428571,0
-8.333333333,-0.5,-7.692307692,0
75,3,300,0
-16.66666667,-0.166666667,-14.28571429,0
-66.66666667,-0.666666667,-40,0
-11.11111111,-0.333333333,-10,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
35.71428571,0.714285714,55.55555556,0
60,3,150,0
-100,-1,-50,0
-80,-0.8,-44.44444444,0
0,0,0,0
-50,-0.5,-33.33333333,0
43.33333333,6.5,76.47058824,0
0,0,0,0
-50,-0.5,-33.33333333,0
-40,-0.4,-28.57142857,0
44.61538462,5.8,80.55555556,0
38.88888889,1.555555556,63.63636364,0
0,0,0,0
41.66666667,1.25,71.42857143,0
-91.66666667,-1.833333333,-47.82608696,0
29.62962963,0.888888889,42.10526316,0
50,1,100,0
-122.2222222,-1.222222222,-55,0
0,0,0,0
66.66666667,2,200,0
-40,-0.4,-28.57142857,0
-71.42857143,-3.571428571,-41.66666667,0
0,0,0,0
-25,-0.25,-20,0
31.42857143,1.571428571,45.83333333,0
16.66666667,0.5,20,0
0,0,0,0
0,0,0,0
0,0,0,0
-40,-0.4,-28.57142857,0
-16.66666667,-0.166666667,-14.28571429,0
15.625,0.625,18.51851852,0
-33.33333333,-0.333333333,-25,0
38.18181818,4.2,61.76470588,0
-200,-2,-66.66666667,0
50,1,100,0
-41.66666667,-1.25,-29.41176471,0
0,0,0,0
-318.1818182,-3.181818182,-76.08695652,0
25,0.5,33.33333333,0
-100,-1,-50,0
-46.15384615,-1.846153846,-31.57894737,0
0,0,0,0
30.76923077,1.846153846,44.44444444,0
-200,-2,-66.66666667,0
-114.2857143,-1.142857143,-53.33333333,0
-212.5,-2.125,-68,0
0,0,0,0
-17.85714286,-1.071428571,-15.15151515,0
43.75,0.875,77.77777778,0
50,1,100,0
0,0,0,0
-30,-0.6,-23.07692308,0
-25,-0.5,-20,0
-33.33333333,-0.333333333,-25,0
43.33333333,2.166666667,76.47058824,0
72,3.6,257.1428571,0
38.88888889,1.166666667,63.63636364,0
50,1,100,0
-127.2727273,-1.272727273,-56,0
-66.66666667,-0.666666667,-40,0
-40,-0.4,-28.57142857,0
0,0,0,0
10,1,11.11111111,0
0,0,0,0
-120,-8.4,-54.54545455,0
0,0,0,0
-371.4285714,-3.714285714,-78.78787879,0
-162.5,-1.625,-61.9047619,0
60.71428571,8.5,154.5454545,0
-12.5,-0.25,-11.11111111,0
0,0,0,0
-14.58333333,-0.583333333,-12.72727273,0
50,1,100,0
-100,-1,-50,0
-100,-1,-50,0
-26.92307692,-0.538461538,-21.21212121,0
-66.66666667,-0.666666667,-40,0
-35,-0.7,-25.92592593,0
-57.14285714,-0.571428571,-36.36363636,0
-50,-0.5,-33.33333333,0
5,0.1,5.263157895,0
0,0,0,0
16.66666667,0.833333333,20,0
-146.1538462,-1.461538462,-59.375,0
-35,-0.7,-25.92592593,0
-250,-2.5,-71.42857143,0
0,0,0,0
0,0,0,0
-88.88888889,-0.888888889,-47.05882353,0
0,0,0,0
-133.3333333,-1.333333333,-57.14285714,0
22.22222222,0.444444444,28.57142857,0
-50,-0.5,-33.33333333,0
-100,-1,-50,0
-128.5714286,-1.285714286,-56.25,0
34.72222222,2.083333333,53.19148936,0
-100,-1,-50,0
0,0,0,0
0,0,0,0
66.21621622,24.5,196,0
50,1,100,0
0,0,0,0
50,1,100,0
50,1,100,0
-11.9047619,-0.714285714,-10.63829787,0
-90.90909091,-0.909090909,-47.61904762,0
0,0,0,0
-25,-0.5,-20,0
-33.33333333,-0.333333333,-25,0
-25,-0.5,-20,0
0,0,0,0
12.5,0.5,14.28571429,0
-254.5454545,-2.545454545,-71.79487179,0
56.66666667,8.5,130.7692308,0
-200,-2,-66.66666667,0
59.25925926,1.777777778,145.4545455,0
0,0,0,0
-63.63636364,-1.272727273,-38.88888889,0
-33.33333333,-0.333333333,-25,0
-200,-2,-66.66666667,0
-3.846153846,-0.153846154,-3.703703704,0
0,0,0,0
-16.66666667,-0.333333333,-14.28571429,0
50,1,100,0
-33.33333333,-0.333333333,-25,0
-485.7142857,-4.857142857,-82.92682927,0
66.66666667,2,200,0
60,3,150,0
-50,-0.5,-33.33333333,0
0,0,0,0
-63.63636364,-1.272727273,-38.88888889,0
-10,-0.2,-9.090909091,0
33.33333333,4,50,0
0,0,0,0
-190,-1.9,-65.51724138,0
20,0.4,25,0
-33.33333333,-0.333333333,-25,0
-133.3333333,-1.333333333,-57.14285714,0
-33.33333333,-0.333333333,-25,0
12.5,0.5,14.28571429,0
-333.3333333,-3.333333333,-76.92307692,0
75,3,300,0
-500,-5,-83.33333333,0
37.30769231,7.461538462,59.50920245,0
0,0,0,0
50,1,100,0
-33.33333333,-0.333333333,-25,0
-75,-1.5,-42.85714286,0
-114.2857143,-1.142857143,-53.33333333,0
-40,-0.4,-28.57142857,0
-64.28571429,-1.285714286,-39.13043478,0
-311.1111111,-3.111111111,-75.67567568,0
-66.66666667,-1.333333333,-40,0
16.66666667,0.333333333,20,0
66.66666667,2,200,0
-150,-1.5,-60,0
-342.8571429,-3.428571429,-77.41935484,0
-200,-2,-66.66666667,0
0,0,0,0
50,1,100,0
0,0,0,0
-383.3333333,-3.833333333,-79.31034483,0
45.83333333,1.833333333,84.61538462,0
-44.44444444,-1.333333333,-30.76923077,0
20,0.4,25,0
-170,-3.4,-62.96296296,0
-100,-1,-50,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
-11.11111111,-0.333333333,-10,0
46.66666667,4.2,87.5,0
-100,-1,-50,0
-100,-1,-50,0
-57.14285714,-0.571428571,-36.36363636,0
-14.28571429,-0.142857143,-12.5,0
-15.55555556,-0.933333333,-13.46153846,0
-475,-4.75,-82.60869565,0
0,0,0,0
0,0,0,0
33.33333333,0.666666667,50,0
-181.8181818,-1.818181818,-64.51612903,0
-50,-0.5,-33.33333333,0
-88.88888889,-0.888888889,-47.05882353,0
-70,-3.5,-41.17647059,0
0,0,0,0
0,0,0,0
-80,-0.8,-44.44444444,0
-560,-5.6,-84.84848485,0
-354.1666667,-7.083333333,-77.98165138,0
-75,-2.25,-42.85714286,0
-50,-0.5,-33.33333333,0
-291.6666667,-2.916666667,-74.46808511,0
66.66666667,2,200,0
34.61538462,1.384615385,52.94117647,0
-33.33333333,-0.333333333,-25,0
33.33333333,1,50,0
-75,-0.75,-42.85714286,0
40.25974026,2.818181818,67.39130435,0
-70,-1.4,-41.17647059,0
-9.523809524,-0.285714286,-8.695652174,0
36,1.8,56.25,0
0,0,0,0
66.66666667,2,200,0
-273.3333333,-2.733333333,-73.21428571,0
0,0,0,0
-200,-2,-66.66666667,0
0,0,0,0
-178.5714286,-3.571428571,-64.1025641,0
-550,-11,-84.61538462,0
37.5,0.75,60,0
50,2,100,0
44.44444444,1.333333333,80,0
0,0,0,0
-175,-1.75,-63.63636364,0
50,1,100,0
-233.3333333,-2.333333333,-70,0
0,0,0,0
-88.88888889,-2.666666667,-47.05882353,0
0,0,0,0
33.33333333,1,50,0
50,1,100,0
16,0.8,19.04761905,0
-585.7142857,-5.857142857,-85.41666667,0
-92.85714286,-2.785714286,-48.14814815,0
0,0,0,0
-110,-1.1,-52.38095238,0
-16.66666667,-0.5,-14.28571429,0
50,1,100,0
43.33333333,2.166666667,76.47058824,0
-50,-0.5,-33.33333333,0
50,1,100,0
-137.5,-1.375,-57.89473684,0
0,0,0,0
5.555555556,0.111111111,5.882352941,0
-100,-1,-50,0
0,0,0,0
16.66666667,0.333333333,20,0
41.66666667,0.833333333,71.42857143,0
-11.11111111,-0.222222222,-10,0
-31.25,-0.625,-23.80952381,0
0,0,0,0
0,0,0,0
-40,-0.4,-28.57142857,0
14.28571429,0.285714286,16.66666667,0
-33.33333333,-0.333333333,-25,0
62.5,2.5,166.6666667,0
-58.33333333,-1.166666667,-36.84210526,0
-100,-2,-50,0
0,0,0,0
62.63736264,4.384615385,167.6470588,0
75,5.25,300,0
33.33333333,2,50,0
-142.8571429,-1.428571429,-58.82352941,0
50,1.5,100,0
0,0,0,0
62.5,3.125,166.6666667,0
-108.3333333,-1.083333333,-52,0
-1.785714286,-0.071428571,-1.754385965,0
-55.55555556,-0.555555556,-35.71428571,0
35.71428571,0.714285714,55.55555556,0
-51.92307692,-2.076923077,-34.17721519,0
-40,-0.4,-28.57142857,0
0,0,0,0
-25,-0.25,-20,0
-7.291666667,-0.583333333,-6.796116505,0
9.230769231,0.461538462,10.16949153,0
63.63636364,7,175,0
0,0,0,0
60,3,150,0
90.90909091,10,1000,0
0,0,0,0
22.22222222,0.444444444,28.57142857,0
-100,-1,-50,0
-60,-0.6,-37.5,0
-50,-0.5,-33.33333333,0
-48.07692308,-1.923076923,-32.46753247,0
0,0,0,0
0,0,0,0
0,0,0,0
-20.83333333,-1.666666667,-17.24137931,0
-100,-1,-50,0
-2.564102564,-0.076923077,-2.5,0
-33.33333333,-0.333333333,-25,0
-64.28571429,-3.214285714,-39.13043478,0
-185.7142857,-1.857142857,-65,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
26.92307692,1.076923077,36.84210526,0
-62.5,-1.25,-38.46153846,0
-75,-0.75,-42.85714286,0
50,1,100,0
0,0,0,0
12.5,0.25,14.28571429,0
-14.28571429,-0.142857143,-12.5,0
30,0.9,42.85714286,0
-150,-3,-60,0
62.85714286,3.142857143,169.2307692,0
-33.33333333,-0.333333333,-25,0
-62.5,-0.625,-38.46153846,0
20,0.4,25,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
25,1,33.33333333,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-45.23809524,-1.357142857,-31.14754098,0
-100,-1,-50,0
0,0,0,0
-100,-1,-50,0
-142.8571429,-1.428571429,-58.82352941,0
-60,-0.6,-37.5,0
0,0,0,0
-122.2222222,-3.666666667,-55,0
30.3030303,0.909090909,43.47826087,0
-133.3333333,-4,-57.14285714,0
-300,-3,-75,0
-100,-1,-50,0
50,2.5,100,0
-84.61538462,-0.846153846,-45.83333333,0
-125,-2.5,-55.55555556,0
-100,-1,-50,0
75,3,300,0
6.153846154,0.307692308,6.557377049,0
46.66666667,2.8,87.5,0
-100,-2,-50,0
-9.523809524,-0.285714286,-8.695652174,0
-70,-1.4,-41.17647059,0
-108.3333333,-2.166666667,-52,0
33.33333333,2,50,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-200,-2,-66.66666667,0
81.25,6.5,433.3333333,0
0,0,0,0
-34.375,-0.6875,-25.58139535,0
-90.90909091,-0.909090909,-47.61904762,0
20,1,25,0
-183.3333333,-3.666666667,-64.70588235,0
25,2.25,33.33333333,0
-100,-1,-50,0
0,0,0,0
-100,-1,-50,0
-36.36363636,-0.727272727,-26.66666667,0
25,0.5,33.33333333,0
-50,-0.5,-33.33333333,0
-333.3333333,-3.333333333,-76.92307692,0
51.42857143,2.571428571,105.8823529,0
66.66666667,2,200,0
50,2,100,0
0,0,0,0
-33.33333333,-1.333333333,-25,0
0,0,0,0
-50,-1,-33.33333333,0
-46.15384615,-0.461538462,-31.57894737,0
42.85714286,1.285714286,75,0
20,0.4,25,0
62.5,2.5,166.6666667,0
-20,-0.4,-16.66666667,0
0,0,0,0
-28.57142857,-0.285714286,-22.22222222,0
-81.25,-1.625,-44.82758621,0
-33.33333333,-0.666666667,-25,0
42.85714286,1.714285714,75,0
6.25,0.125,6.666666667,0
-62.5,-1.25,-38.46153846,0
-57.14285714,-0.571428571,-36.36363636,0
-180,-1.8,-64.28571429,0
-54.54545455,-0.545454545,-35.29411765,0
-125,-1.25,-55.55555556,0
37.89473684,7.2,61.01694915,0
0,0,0,0
-100,-1,-50,0
3.703703704,0.111111111,3.846153846,0
-83.33333333,-1.666666667,-45.45454545,0
-50,-0.5,-33.33333333,0
30,1.5,42.85714286,0
0,0,0,0
-25,-0.25,-20,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
0,0,0,0
26.66666667,0.8,36.36363636,0
-71.42857143,-0.714285714,-41.66666667,0
0,0,0,0
56.25,2.25,128.5714286,0
0,0,0,0
-33.33333333,-0.666666667,-25,0
-353.3333333,-10.6,-77.94117647,0
-230,-4.6,-69.6969697,0
-100,-1,-50,0
0,0,0,0
-400,-4,-80,0
0,0,0,0
0,0,0,0
0,0,0,0
-33.33333333,-1,-25,0
3.703703704,0.111111111,3.846153846,0
33.33333333,0.666666667,50,0
51.42857143,5.142857143,105.8823529,0
-50,-0.5,-33.33333333,0
15.625,1.25,18.51851852,0
0,0,0,0
-175,-1.75,-63.63636364,0
4.545454545,0.090909091,4.761904762,0
29.01785714,4.642857143,40.88050314,0
66.66666667,2,200,0
-50,-2,-33.33333333,0
0,0,0,0
16.66666667,1,20,0
-66.66666667,-0.666666667,-40,0
75,6,300,0
20,1,25,0
-261.5384615,-2.615384615,-72.34042553,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-255.5555556,-2.555555556,-71.875,0
-77.77777778,-0.777777778,-43.75,0
0,0,0,0
0,0,0,0
-96.42857143,-1.928571429,-49.09090909,0
-27.14285714,-1.357142857,-21.34831461,0
27.77777778,0.555555556,38.46153846,0
0,0,0,0
-33.92857143,-1.357142857,-25.33333333,0
50,1,100,0
81.25,13,433.3333333,0
12.5,0.25,14.28571429,0
16.66666667,0.333333333,20,0
-50,-0.5,-33.33333333,0
0,0,0,0
0,0,0,0
14.28571429,0.571428571,16.66666667,0
28.57142857,0.571428571,40,0
-50,-0.5,-33.33333333,0
-233.3333333,-2.333333333,-70,0
-33.33333333,-1.666666667,-25,0
-273.3333333,-5.466666667,-73.21428571,0
-100,-1,-50,0
19.23076923,1.153846154,23.80952381,0
-554.5454545,-5.545454545,-84.72222222,0
77.08333333,12.33333333,336.3636364,0
-25,-0.25,-20,0
-120.8333333,-2.416666667,-54.71698113,0
41.66666667,1.25,71.42857143,0
0,0,0,0
0,0,0,0
-25,-0.25,-20,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-200,-2,-66.66666667,0
50,1,100,0
0,0,0,0
-160,-1.6,-61.53846154,0
-66.66666667,-1.333333333,-40,0
-36.36363636,-0.363636364,-26.66666667,0
66.66666667,2,200,0
-133.3333333,-1.333333333,-57.14285714,0
-27.77777778,-0.833333333,-21.73913043,0
-150,-1.5,-60,0
16.66666667,0.333333333,20,0
-200,-2,-66.66666667,0
-16.66666667,-0.333333333,-14.28571429,0
33.33333333,1,50,0
25,0.5,33.33333333,0
-5.555555556,-0.111111111,-5.263157895,0
41.75824176,2.923076923,71.69811321,0
21.42857143,0.428571429,27.27272727,0
11.53846154,0.230769231,13.04347826,0
0,0,0,0
0,0,0,0
-214.2857143,-6.428571429,-68.18181818,0
36.92307692,4.8,58.53658537,0
0,0,0,0
-77.77777778,-1.555555556,-43.75,0
53.84615385,5.384615385,116.6666667,0
47.61904762,1.428571429,90.90909091,0
-300,-6,-75,0
-40,-0.8,-28.57142857,0
0,0,0,0
0,0,0,0
-25,-0.25,-20,0
-25,-0.5,-20,0
0,0,0,0
-57.14285714,-1.714285714,-36.36363636,0
33.33333333,0.666666667,50,0
83.33333333,5,500,0
66.66666667,2,200,0
-66.66666667,-0.666666667,-40,0
16.66666667,0.5,20,0
-165,-3.3,-62.26415094,0
42.85714286,3,75,0
0,0,0,0
0,0,0,0
63.19444444,7.583333333,171.6981132,0
91.22807018,17.33333333,1040,0
0,0,0,0
30.48128342,5.181818182,43.84615385,0
-133.3333333,-1.333333333,-57.14285714,0
43.33333333,1.3,76.47058824,0
-20,-0.2,-16.66666667,0
-63.33333333,-3.8,-38.7755102,0
68,3.4,212.5,0
0,0,0,0
10,0.2,11.11111111,0
-16.66666667,-0.5,-14.28571429,0
-56.25,-1.125,-36,0
50,1,100,0
-514.2857143,-5.142857143,-83.72093023,0
-8.333333333,-0.25,-7.692307692,0
0,0,0,0
50,4,100,0
-25,-1.25,-20,0
14.81481481,0.444444444,17.39130435,0
-16.66666667,-0.333333333,-14.28571429,0
-177.7777778,-1.777777778,-64,0
-20,-0.4,-16.66666667,0
-33.33333333,-0.333333333,-25,0
58.33333333,3.5,140,0
-111.1111111,-1.111111111,-52.63157895,0
0,0,0,0
-200,-2,-66.66666667,0
-60,-0.6,-37.5,0
0,0,0,0
-175,-1.75,-63.63636364,0
66.66666667,2,200,0
0,0,0,0
-119.047619,-3.571428571,-54.34782609,0
-40,-0.4,-28.57142857,0
-92.85714286,-1.857142857,-48.14814815,0
-310,-3.1,-75.6097561,0
-275,-2.75,-73.33333333,0
-42.85714286,-0.428571429,-30,0
0,0,0,0
33.75,2.7,50.94339623,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
-66.66666667,-0.666666667,-40,0
-175,-1.75,-63.63636364,0
26.98412698,2.428571429,36.95652174,0
0,0,0,0
-25,-0.25,-20,0
-16.66666667,-0.166666667,-14.28571429,0
50,1,100,0
0,0,0,0
-27.27272727,-0.545454545,-21.42857143,0
41.02564103,2.461538462,69.56521739,0
-100,-2,-50,0
50,1,100,0
3.703703704,0.111111111,3.846153846,0
-12.5,-0.5,-11.11111111,0
30,1.5,42.85714286,0
13.63636364,0.272727273,15.78947368,0
0,0,0,0
-85.71428571,-0.857142857,-46.15384615,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
75,3,300,0
-14.28571429,-0.142857143,-12.5,0
-11.11111111,-0.222222222,-10,0
-100,-1,-50,0
-408.3333333,-4.083333333,-80.32786885,0
-10,-0.2,-9.090909091,0
18.46153846,0.923076923,22.64150943,0
0,0,0,0
-308.3333333,-9.25,-75.51020408,0
50,2.5,100,0
50,4,100,0
50,1,100,0
0,0,0,0
-10.71428571,-0.642857143,-9.677419355,0
4.545454545,0.090909091,4.761904762,0
-200,-2,-66.66666667,0
-233.3333333,-2.333333333,-70,0
-25,-0.25,-20,0
-40,-0.4,-28.57142857,0
0,0,0,0
31.25,1.25,45.45454545,0
0,0,0,0
-75,-1.5,-42.85714286,0
37.5,0.75,60,0
46,2.3,85.18518519,0
-80,-0.8,-44.44444444,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
0,0,0,0
20,1,25,0
25,1,33.33333333,0
-8.333333333,-0.166666667,-7.692307692,0
-130,-2.6,-56.52173913,0
29.16666667,0.875,41.17647059,0
-500,-5,-83.33333333,0
0,0,0,0
36.36363636,1.090909091,57.14285714,0
-50,-1,-33.33333333,0
50,1,100,0
-133.3333333,-1.333333333,-57.14285714,0
16.66666667,0.5,20,0
-92.85714286,-0.928571429,-48.14814815,0
33.33333333,1,50,0
60,3,150,0
-16.66666667,-0.5,-14.28571429,0
-140,-2.8,-58.33333333,0
50,1,100,0
-133.3333333,-1.333333333,-57.14285714,0
22.37762238,2.461538462,28.82882883,0
0,0,0,0
60,2.4,150,0
56.25,2.25,128.5714286,0
-10.66666667,-0.533333333,-9.638554217,0
-166.6666667,-1.666666667,-62.5,0
0,0,0,0
53.7037037,4.833333333,116,0
-150,-1.5,-60,0
0,0,0,0
-100,-1,-50,0
-3.571428571,-0.25,-3.448275862,0
-28,-1.4,-21.875,0
0,0,0,0
50,2.5,100,0
-50,-0.5,-33.33333333,0
0,0,0,0
-270,-5.4,-72.97297297,0
-63.63636364,-0.636363636,-38.88888889,0
0,0,0,0
0,0,0,0
-23.80952381,-0.714285714,-19.23076923,0
-28.57142857,-0.285714286,-22.22222222,0
37.5,0.75,60,0
30,0.6,42.85714286,0
-133.3333333,-1.333333333,-57.14285714,0
55.55555556,1.666666667,125,0
50,1,100,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-14.28571429,-0.142857143,-12.5,0
-66.66666667,-0.666666667,-40,0
-60,-0.6,-37.5,0
-20,-0.2,-16.66666667,0
-75,-0.75,-42.85714286,0
0,0,0,0
0,0,0,0
7.407407407,0.444444444,8,0
45.23809524,2.714285714,82.60869565,0
-157.1428571,-1.571428571,-61.11111111,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
-61.53846154,-0.615384615,-38.0952381,0
-50,-0.5,-33.33333333,0
-25.92592593,-0.777777778,-20.58823529,0
53.33333333,2.666666667,114.2857143,0
-40,-0.4,-28.57142857,0
61.2244898,4.285714286,157.8947368,0
0,0,0,0
62.96296296,5.666666667,170,0
72.72727273,5.090909091,266.6666667,0
-200,-2,-66.66666667,0
-166.6666667,-1.666666667,-62.5,0
-36.36363636,-0.363636364,-26.66666667,0
0,0,0,0
-263.6363636,-2.636363636,-72.5,0
21.42857143,0.857142857,27.27272727,0
83.33333333,5,500,0
24.24242424,0.727272727,32,0
0,0,0,0
38.88888889,2.333333333,63.63636364,0
48.58299595,9.230769231,94.48818898,0
33.33333333,1,50,0
-37.5,-0.75,-27.27272727,0
41.66666667,0.833333333,71.42857143,0
-80,-0.8,-44.44444444,0
-485.7142857,-4.857142857,-82.92682927,0
9.523809524,0.285714286,10.52631579,0
-325,-3.25,-76.47058824,0
83.33333333,10,500,0
0,0,0,0
22.22222222,0.666666667,28.57142857,0
0,0,0,0
-30,-0.3,-23.07692308,0
64.28571429,9,180,0
44.44444444,1.333333333,80,0
0,0,0,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-71.42857143,-0.714285714,-41.66666667,0
-50,-0.5,-33.33333333,0
-316.6666667,-3.166666667,-76,0
44.44444444,1.333333333,80,0
-187.5,-1.875,-65.2173913,0
-172.7272727,-1.727272727,-63.33333333,0
0,0,0,0
3.571428571,0.5,3.703703704,0
-300,-3,-75,0
61.11111111,1.833333333,157.1428571,0
-100,-1,-50,0
0,0,0,0
-37.5,-0.75,-27.27272727,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
0,0,0,0
10,0.2,11.11111111,0
-100,-1,-50,0
0,0,0,0
66.66666667,3.333333333,200,0
0,0,0,0
0,0,0,0
8.888888889,0.533333333,9.756097561,0
0,0,0,0
0,0,0,0
-211.1111111,-2.111111111,-67.85714286,0
91.66666667,22,1100,0
0,0,0,0
0,0,0,0
-58.33333333,-1.166666667,-36.84210526,0
-66.66666667,-0.666666667,-40,0
40,1.2,66.66666667,0
-19.23076923,-0.769230769,-16.12903226,0
-166.6666667,-1.666666667,-62.5,0
50,1,100,0
0,0,0,0
52.5,2.1,110.5263158,0
0,0,0,0
-60,-0.6,-37.5,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
0,0,0,0
40,0.8,66.66666667,0
0,0,0,0
-514.2857143,-5.142857143,-83.72093023,0
-100,-1,-50,0
53.33333333,1.6,114.2857143,0
-66.66666667,-0.666666667,-40,0
73.33333333,6.6,275,0
-66.66666667,-1.333333333,-40,0
0,0,0,0
56.66666667,1.7,130.7692308,0
-41.66666667,-1.25,-29.41176471,0
45.45454545,1.818181818,83.33333333,0
0,0,0,0
33.33333333,0.666666667,50,0
51.66666667,6.2,106.8965517,0
-50,-1,-33.33333333,0
8.333333333,0.5,9.090909091,0
32.69230769,1.307692308,48.57142857,0
11.11111111,0.333333333,12.5,0
-250,-2.5,-71.42857143,0
33.33333333,0.666666667,50,0
0,0,0,0
-20,-0.2,-16.66666667,0
-116.6666667,-3.5,-53.84615385,0
-200,-2,-66.66666667,0
-50,-0.5,-33.33333333,0
0,0,0,0
38.88888889,0.777777778,63.63636364,0
-111.1111111,-3.333333333,-52.63157895,0
-33.33333333,-0.333333333,-25,0
-200,-4,-66.66666667,0
0,0,0,0
25,1,33.33333333,0
66.66666667,2,200,0
-200,-2,-66.66666667,0
-50,-1,-33.33333333,0
-38.0952381,-1.142857143,-27.5862069,0
0,0,0,0
-150,-1.5,-60,0
-100,-1,-50,0
33.33333333,1,50,0
-91.66666667,-1.833333333,-47.82608696,0
61.11111111,5.5,157.1428571,0
44.44444444,1.333333333,80,0
0,0,0,0
-77.77777778,-0.777777778,-43.75,0
-150,-3,-60,0
0,0,0,0
-36.36363636,-0.727272727,-26.66666667,0
-100,-1,-50,0
-25,-0.25,-20,0
0,0,0,0
60.18518519,7.222222222,151.1627907,0
0,0,0,0
-722.2222222,-7.222222222,-87.83783784,0
-20.83333333,-0.625,-17.24137931,0
-80,-0.8,-44.44444444,0
-40,-0.4,-28.57142857,0
0,0,0,0
20.83333333,0.625,26.31578947,0
-63.88888889,-1.916666667,-38.98305085,0
-50,-0.5,-33.33333333,0
-96.42857143,-1.928571429,-49.09090909,0
-33.33333333,-0.666666667,-25,0
29.16666667,1.166666667,41.17647059,0
58.88888889,5.888888889,143.2432432,0
0,0,0,0
0,0,0,0
0,0,0,0
37.5,1.5,60,0
-483.3333333,-4.833333333,-82.85714286,0
-42.85714286,-0.428571429,-30,0
-66.66666667,-0.666666667,-40,0
-50,-0.5,-33.33333333,0
-100,-1,-50,0
-200,-2,-66.66666667,0
-8.333333333,-0.25,-7.692307692,0
-54.54545455,-0.545454545,-35.29411765,0
45.45454545,1.363636364,83.33333333,0
-4.166666667,-0.25,-4,0
41.66666667,0.833333333,71.42857143,0
53.125,2.125,113.3333333,0
25,0.5,33.33333333,0
-45.45454545,-2.272727273,-31.25,0
