district_id,week,Post_price,treatment_control_group,Groups,total_token,total_reorder
1028,1,25,10,1,21,19
1028,13,25,10,1,22,6
1028,4,25,10,1,24,30
1028,9,25,10,1,18,19
1028,2,25,10,1,24,35
1028,3,25,10,1,16,10
1028,12,25,10,1,28,9
1028,6,25,10,1,28,18
1028,7,25,10,1,8,10
1028,5,25,10,1,22,5
1028,10,25,10,1,26,19
1028,8,25,10,1,29,16
1028,11,25,10,1,22,7
1028,14,25,10,1,9,1
90,0,30,11,1,14850,13112
90,13,30,11,1,139,86
90,4,30,11,1,168,113
90,3,30,11,1,112,122
90,12,30,11,1,136,72
90,6,30,11,1,151,158
90,10,30,11,1,179,190
90,9,30,11,1,144,148
90,14,30,11,1,50,15
90,8,30,11,1,157,153
90,1,30,11,1,123,95
90,11,30,11,1,133,95
90,5,30,11,1,153,89
90,7,30,11,1,102,66
90,2,30,11,1,100,107
159,0,25,10,1,1037,642
159,13,25,10,1,10,2
159,11,25,10,1,16,7
159,1,25,10,1,7,0
159,6,25,10,1,16,15
159,7,25,10,1,13,19
159,2,25,10,1,10,47
159,14,25,10,1,7,0
159,5,25,10,1,14,9
159,12,25,10,1,11,17
159,9,25,10,1,15,6
159,8,25,10,1,16,12
159,10,25,10,1,14,21
159,3,25,10,1,7,0
159,4,25,10,1,10,8
256,0,25,20,2,82,20
256,4,25,20,2,1,0
256,10,25,20,2,1,0
256,2,25,20,2,2,0
256,7,25,20,2,2,0
256,1,25,20,2,1,0
256,11,25,20,2,1,0
256,8,25,20,2,1,0
312,0,25,20,2,11804,7613
312,8,25,20,2,129,46
312,13,25,20,2,118,34
312,5,25,20,2,124,58
312,3,25,20,2,111,101
312,1,25,20,2,118,75
312,10,25,20,2,103,46
312,12,25,20,2,118,49
312,11,25,20,2,111,44
312,6,25,20,2,134,58
312,7,25,20,2,80,64
312,4,25,20,2,127,50
312,9,25,20,2,94,105
312,2,25,20,2,106,102
312,14,25,20,2,46,15
1029,0,25,20,2,1663,1074
1029,4,25,20,2,15,2
1029,1,25,20,2,16,4
1029,2,25,20,2,11,0
1029,5,25,20,2,19,7
1029,12,25,20,2,21,1
1029,13,25,20,2,21,8
1029,8,25,20,2,21,17
1029,6,25,20,2,20,35
1029,11,25,20,2,18,6
1029,7,25,20,2,14,2
1029,9,25,20,2,16,19
1029,10,25,20,2,17,8
1029,14,25,20,2,7,0
1029,3,25,20,2,9,6
425,2,25,0,,66,44
425,0,25,0,,4864,2398
425,3,25,0,,44,24
425,13,25,0,,52,14
425,6,25,0,,66,43
425,7,25,0,,64,27
425,12,25,0,,80,54
425,1,25,0,,61,52
425,5,25,0,,70,50
425,14,25,0,,33,3
425,4,25,0,,44,5
425,11,25,0,,65,22
425,8,25,0,,52,37
425,10,25,0,,76,19
425,9,25,0,,61,36
297,0,25,10,1,1211,500
297,4,25,10,1,11,1
297,11,25,10,1,19,3
297,6,25,10,1,17,2
297,14,25,10,1,9,0
297,5,25,10,1,18,7
297,13,25,10,1,12,0
297,3,25,10,1,10,1
297,12,25,10,1,9,3
297,9,25,10,1,11,5
297,10,25,10,1,25,7
297,1,25,10,1,13,0
297,2,25,10,1,8,0
297,8,25,10,1,15,11
297,7,25,10,1,8,6
117,0,25,20,2,557,243
117,3,25,20,2,9,0
117,11,25,20,2,16,5
117,13,25,20,2,10,0
117,1,25,20,2,7,0
117,10,25,20,2,13,1
117,4,25,20,2,11,5
117,9,25,20,2,10,0
117,12,25,20,2,12,0
117,14,25,20,2,5,0
117,6,25,20,2,7,3
117,5,25,20,2,5,33
117,7,25,20,2,6,2
117,8,25,20,2,10,3
117,2,25,20,2,3,0
291,6,40,31,3,20,5
291,3,40,31,3,12,6
291,0,40,31,3,400,44
291,10,40,31,3,14,17
291,9,40,31,3,15,2
291,4,40,31,3,8,4
291,1,40,31,3,11,1
291,5,40,31,3,14,3
291,13,40,31,3,12,3
291,2,40,31,3,10,0
291,8,40,31,3,15,14
291,12,40,31,3,5,4
291,11,40,31,3,8,1
291,14,40,31,3,4,0
291,7,40,31,3,7,4
1019,0,40,31,3,1462,756
1019,2,40,31,3,36,28
1019,8,40,31,3,21,21
1019,11,40,31,3,22,18
1019,4,40,31,3,22,10
1019,3,40,31,3,25,5
1019,6,40,31,3,20,7
1019,12,40,31,3,12,11
1019,9,40,31,3,16,8
1019,10,40,31,3,22,4
1019,14,40,31,3,7,2
1019,13,40,31,3,14,1
1019,1,40,31,3,32,6
1019,7,40,31,3,21,15
1019,5,40,31,3,20,13
121,0,25,10,1,7970,2980
121,10,25,10,1,112,46
121,3,25,10,1,106,25
121,8,25,10,1,85,42
121,5,25,10,1,95,35
121,6,25,10,1,108,48
121,13,25,10,1,92,17
121,1,25,10,1,80,32
121,11,25,10,1,106,42
121,4,25,10,1,96,41
121,12,25,10,1,94,10
121,9,25,10,1,78,39
121,14,25,10,1,58,4
121,7,25,10,1,69,29
121,2,25,10,1,98,27
46,0,25,10,1,201,78
46,9,25,10,1,1,0
46,12,25,10,1,4,0
46,6,25,10,1,3,3
46,5,25,10,1,7,1
46,4,25,10,1,5,3
46,14,25,10,1,2,0
46,2,25,10,1,4,5
46,10,25,10,1,4,2
46,1,25,10,1,4,1
46,11,25,10,1,3,0
46,13,25,10,1,1,0
46,8,25,10,1,2,3
217,0,25,20,2,15,57
217,6,25,20,2,1,8
217,1,25,20,2,2,2
217,2,25,20,2,1,9
284,0,25,20,2,15332,12291
284,11,25,20,2,141,77
284,12,25,20,2,125,85
284,10,25,20,2,147,77
284,8,25,20,2,136,95
284,13,25,20,2,130,73
284,3,25,20,2,141,139
284,14,25,20,2,70,9
284,9,25,20,2,131,148
284,5,25,20,2,157,99
284,2,25,20,2,141,143
284,4,25,20,2,138,63
284,1,25,20,2,145,127
284,6,25,20,2,148,106
284,7,25,20,2,76,47
987,0,25,20,2,4857,2219
987,5,25,20,2,48,0
987,10,25,20,2,54,5
987,6,25,20,2,70,5
987,14,25,20,2,42,0
987,13,25,20,2,78,1
987,8,25,20,2,65,6
987,4,25,20,2,74,12
987,11,25,20,2,63,5
987,9,25,20,2,58,0
987,1,25,20,2,59,5
987,3,25,20,2,53,5
987,7,25,20,2,50,2
987,12,25,20,2,65,6
987,2,25,20,2,70,3
1008,0,25,30,3,132,6
1008,8,25,30,3,2,0
1008,12,25,30,3,2,0
1008,9,25,30,3,3,0
1008,6,25,30,3,5,0
1008,5,25,30,3,4,0
1008,10,25,30,3,2,1
1008,3,25,30,3,2,0
1008,14,25,30,3,1,0
1008,7,25,30,3,2,0
1008,2,25,30,3,1,1
70,0,25,10,1,6302,4826
70,5,25,10,1,52,46
70,1,25,10,1,59,45
70,2,25,10,1,44,37
70,4,25,10,1,56,39
70,13,25,10,1,54,17
70,3,25,10,1,45,55
70,12,25,10,1,56,14
70,6,25,10,1,53,41
70,10,25,10,1,57,23
70,9,25,10,1,51,26
70,8,25,10,1,69,50
70,7,25,10,1,35,21
70,11,25,10,1,60,36
70,14,25,10,1,31,5
300,2,25,10,1,63,74
300,0,25,10,1,5591,4123
300,11,25,10,1,80,61
300,5,25,10,1,66,26
300,4,25,10,1,86,39
300,10,25,10,1,73,32
300,13,25,10,1,62,18
300,12,25,10,1,64,24
300,6,25,10,1,67,37
300,1,25,10,1,61,29
300,9,25,10,1,78,36
300,3,25,10,1,57,39
300,8,25,10,1,79,56
300,14,25,10,1,21,1
300,7,25,10,1,46,29
1004,9,25,20,2,9,6
1004,0,25,20,2,356,733
1004,10,25,20,2,12,9
1004,12,25,20,2,2,2
1004,8,25,20,2,6,2
1004,3,25,20,2,5,1
1004,1,25,20,2,3,0
1004,5,25,20,2,5,0
1004,13,25,20,2,3,1
1004,6,25,20,2,2,10
1004,2,25,20,2,3,0
1004,11,25,20,2,3,0
1004,4,25,20,2,1,0
1004,14,25,20,2,1,0
1004,7,25,20,2,1,0
99,0,25,30,3,374,81
99,12,25,30,3,6,0
99,14,25,30,3,5,0
99,5,25,30,3,11,3
99,1,25,30,3,8,6
99,9,25,30,3,5,0
99,2,25,30,3,5,2
99,11,25,30,3,6,1
99,6,25,30,3,2,0
99,4,25,30,3,10,4
99,10,25,30,3,4,3
99,3,25,30,3,3,2
99,7,25,30,3,2,0
99,13,25,30,3,6,5
99,8,25,30,3,2,0
937,0,25,10,1,309,143
937,6,25,10,1,3,2
937,9,25,10,1,6,0
937,13,25,10,1,3,0
937,11,25,10,1,5,1
937,1,25,10,1,3,0
937,5,25,10,1,3,0
937,4,25,10,1,1,0
937,7,25,10,1,2,1
937,14,25,10,1,2,0
937,12,25,10,1,1,5
937,10,25,10,1,2,0
937,2,25,10,1,3,0
937,8,25,10,1,3,0
937,3,25,10,1,2,2
976,0,25,30,3,67,24
976,9,25,30,3,1,0
976,13,25,30,3,1,0
976,12,25,30,3,1,0
976,11,25,30,3,2,0
976,1,25,30,3,2,0
976,10,25,30,3,3,0
976,5,25,30,3,4,0
976,3,25,30,3,1,0
976,8,25,30,3,2,0
976,4,25,30,3,1,0
231,13,25,20,2,10,0
231,0,25,20,2,625,146
231,2,25,20,2,8,1
231,11,25,20,2,6,1
231,4,25,20,2,9,2
231,8,25,20,2,9,1
231,6,25,20,2,6,0
231,10,25,20,2,7,0
231,12,25,20,2,6,0
231,7,25,20,2,9,0
231,1,25,20,2,5,1
231,3,25,20,2,11,1
231,14,25,20,2,3,0
231,9,25,20,2,3,2
231,5,25,20,2,3,0
86,0,25,10,1,24036,25974
86,9,25,10,1,200,200
86,11,25,10,1,186,147
86,4,25,10,1,174,137
86,2,25,10,1,152,121
86,6,25,10,1,222,111
86,5,25,10,1,258,195
86,8,25,10,1,232,170
86,3,25,10,1,180,193
86,1,25,10,1,202,153
86,12,25,10,1,170,96
86,7,25,10,1,128,107
86,14,25,10,1,65,15
86,10,25,10,1,201,137
86,13,25,10,1,171,70
109,7,25,10,1,278,127
109,0,25,10,1,25584,13797
109,2,25,10,1,274,162
109,6,25,10,1,364,187
109,8,25,10,1,423,195
109,10,25,10,1,383,143
109,12,25,10,1,383,117
109,9,25,10,1,363,123
109,11,25,10,1,424,189
109,4,25,10,1,337,207
109,13,25,10,1,379,114
109,14,25,10,1,230,30
109,1,25,10,1,345,160
109,3,25,10,1,362,170
109,5,25,10,1,359,118
918,0,25,20,2,224,22
918,13,25,20,2,6,0
918,7,25,20,2,4,0
918,12,25,20,2,14,0
918,10,25,20,2,6,0
918,9,25,20,2,11,1
918,8,25,20,2,8,0
918,5,25,20,2,9,3
918,1,25,20,2,4,4
918,2,25,20,2,9,1
918,3,25,20,2,2,0
918,11,25,20,2,9,2
918,4,25,20,2,9,0
918,6,25,20,2,3,1
918,14,25,20,2,4,0
1006,12,25,20,2,10,4
1006,0,25,20,2,868,352
1006,14,25,20,2,5,1
1006,10,25,20,2,8,0
1006,1,25,20,2,12,6
1006,9,25,20,2,6,2
1006,8,25,20,2,15,16
1006,11,25,20,2,6,9
1006,7,25,20,2,14,2
1006,13,25,20,2,11,2
1006,2,25,20,2,9,0
1006,3,25,20,2,5,1
1006,4,25,20,2,11,8
1006,5,25,20,2,14,3
1006,6,25,20,2,11,3
60,0,25,10,1,2462,1683
60,13,25,10,1,25,17
60,12,25,10,1,26,10
60,11,25,10,1,34,14
60,8,25,10,1,28,25
60,3,25,10,1,39,40
60,9,25,10,1,28,10
60,4,25,10,1,23,33
60,1,25,10,1,13,11
60,6,25,10,1,24,16
60,10,25,10,1,25,9
60,2,25,10,1,27,7
60,5,25,10,1,27,11
60,7,25,10,1,18,11
60,14,25,10,1,11,2
189,0,25,30,3,2052,658
189,13,25,30,3,19,0
189,11,25,30,3,19,5
189,7,25,30,3,16,4
189,1,25,30,3,17,9
189,10,25,30,3,32,19
189,12,25,30,3,12,4
189,8,25,30,3,23,5
189,14,25,30,3,5,0
189,6,25,30,3,27,5
189,5,25,30,3,18,5
189,2,25,30,3,16,10
189,9,25,30,3,26,3
189,4,25,30,3,14,5
189,3,25,30,3,6,2
1026,12,25,20,2,1,1
1026,0,25,20,2,64,25
1026,5,25,20,2,1,0
1026,3,25,20,2,3,0
1026,10,25,20,2,1,0
1026,7,25,20,2,4,0
1026,9,25,20,2,1,0
1026,2,25,20,2,4,0
1026,6,25,20,2,3,1
1026,8,25,20,2,1,0
1026,1,25,20,2,1,0
1026,13,25,20,2,4,2
1026,14,25,20,2,1,0
1026,11,25,20,2,1,0
311,0,25,10,1,1062,347
311,3,25,10,1,15,3
311,1,25,10,1,15,5
311,4,25,10,1,20,8
311,8,25,10,1,14,21
311,2,25,10,1,14,2
311,13,25,10,1,13,3
311,7,25,10,1,10,3
311,12,25,10,1,14,6
311,6,25,10,1,8,1
311,9,25,10,1,14,4
311,11,25,10,1,10,4
311,14,25,10,1,3,0
311,10,25,10,1,10,5
311,5,25,10,1,7,4
93,12,25,30,3,20,3
93,0,25,30,3,1202,652
93,5,25,30,3,18,21
93,1,25,30,3,11,1
93,8,25,30,3,12,0
93,11,25,30,3,15,2
93,3,25,30,3,21,3
93,4,25,30,3,17,8
93,9,25,30,3,12,6
93,10,25,30,3,11,2
93,14,25,30,3,7,0
93,13,25,30,3,11,0
93,6,25,30,3,11,6
93,2,25,30,3,5,3
93,7,25,30,3,10,4
969,0,25,30,3,1102,268
969,1,25,30,3,15,0
969,3,25,30,3,13,1
969,4,25,30,3,11,5
969,5,25,30,3,13,6
969,13,25,30,3,14,1
969,2,25,30,3,11,11
969,8,25,30,3,21,5
969,14,25,30,3,5,0
969,11,25,30,3,17,8
969,9,25,30,3,17,2
969,10,25,30,3,19,14
969,12,25,30,3,20,2
969,7,25,30,3,10,6
969,6,25,30,3,13,4
40,12,25,10,1,83,45
40,11,25,10,1,57,47
40,0,25,10,1,7329,5096
40,7,25,10,1,36,19
40,1,25,10,1,63,116
40,5,25,10,1,46,42
40,4,25,10,1,50,38
40,13,25,10,1,64,34
40,9,25,10,1,41,41
40,6,25,10,1,47,62
40,8,25,10,1,45,74
40,3,25,10,1,55,59
40,10,25,10,1,47,45
40,2,25,10,1,44,29
40,14,25,10,1,24,13
204,0,25,10,1,3275,1753
204,11,25,10,1,56,18
204,7,25,10,1,26,5
204,13,25,10,1,42,11
204,12,25,10,1,43,11
204,8,25,10,1,57,19
204,2,25,10,1,28,29
204,14,25,10,1,17,1
204,4,25,10,1,39,28
204,3,25,10,1,37,44
204,6,25,10,1,33,22
204,9,25,10,1,44,12
204,10,25,10,1,41,17
204,5,25,10,1,30,2
204,1,25,10,1,26,9
251,0,25,30,3,746,238
251,13,25,30,3,14,0
251,12,25,30,3,21,3
251,11,25,30,3,14,10
251,10,25,30,3,16,9
251,2,25,30,3,15,1
251,1,25,30,3,9,1
251,6,25,30,3,8,2
251,5,25,30,3,11,2
251,7,25,30,3,11,0
251,9,25,30,3,20,4
251,8,25,30,3,14,4
251,3,25,30,3,9,0
251,4,25,30,3,9,3
251,14,25,30,3,9,1
259,0,25,20,2,48,6
259,5,25,20,2,1,0
259,3,25,20,2,4,5
259,8,25,20,2,1,1
259,4,25,20,2,1,0
282,0,25,30,3,1383,710
282,7,25,30,3,9,0
282,3,25,30,3,12,7
282,11,25,30,3,18,8
282,12,25,30,3,18,15
282,5,25,30,3,10,13
282,1,25,30,3,11,2
282,14,25,30,3,9,0
282,10,25,30,3,20,16
282,4,25,30,3,15,13
282,6,25,30,3,13,2
282,8,25,30,3,15,4
282,9,25,30,3,10,4
282,13,25,30,3,12,0
282,2,25,30,3,5,4
285,0,25,30,3,1104,668
285,12,25,30,3,23,10
285,1,25,30,3,13,9
285,6,25,30,3,14,4
285,4,25,30,3,11,1
285,11,25,30,3,14,12
285,8,25,30,3,23,3
285,5,25,30,3,21,4
285,3,25,30,3,22,3
285,13,25,30,3,18,9
285,10,25,30,3,20,28
285,9,25,30,3,16,12
285,7,25,30,3,10,8
285,2,25,30,3,8,3
285,14,25,30,3,10,1
147,0,45,11,1,3425,4435
147,3,45,11,1,30,42
147,8,45,11,1,56,57
147,10,45,11,1,28,64
147,4,45,11,1,28,50
147,1,45,11,1,25,16
147,2,45,11,1,32,36
147,7,45,11,1,28,51
147,9,45,11,1,51,105
147,6,45,11,1,30,43
147,12,45,11,1,19,30
147,5,45,11,1,41,90
147,13,45,11,1,41,37
147,14,45,11,1,20,26
147,11,45,11,1,17,38
908,0,25,10,1,655,281
908,3,25,10,1,6,6
908,4,25,10,1,3,0
908,6,25,10,1,4,0
908,5,25,10,1,5,1
908,13,25,10,1,7,0
908,10,25,10,1,9,4
908,12,25,10,1,7,0
908,11,25,10,1,7,2
908,2,25,10,1,4,0
908,14,25,10,1,3,0
908,7,25,10,1,2,0
908,8,25,10,1,8,0
908,9,25,10,1,5,1
908,1,25,10,1,2,0
1032,0,25,10,1,15,8
1032,2,25,10,1,1,0
1032,6,25,10,1,1,0
1032,13,25,10,1,1,1
240,0,35,31,3,1486,740
240,6,35,31,3,17,16
240,5,35,31,3,14,20
240,1,35,31,3,22,8
240,4,35,31,3,11,2
240,14,35,31,3,9,1
240,9,35,31,3,15,10
240,11,35,31,3,20,16
240,8,35,31,3,13,3
240,13,35,31,3,18,7
240,10,35,31,3,18,15
240,7,35,31,3,17,4
240,3,35,31,3,14,4
240,2,35,31,3,13,12
240,12,35,31,3,21,8
263,0,25,30,3,137,41
263,1,25,30,3,5,2
263,14,25,30,3,1,0
263,6,25,30,3,3,1
263,4,25,30,3,2,0
263,8,25,30,3,6,2
263,9,25,30,3,1,1
263,2,25,30,3,3,1
263,12,25,30,3,3,2
263,3,25,30,3,1,1
263,13,25,30,3,2,0
263,11,25,30,3,4,3
263,5,25,30,3,1,1
263,7,25,30,3,1,0
1003,0,35,21,2,495,224
1003,10,35,21,2,7,5
1003,11,35,21,2,5,1
1003,8,35,21,2,8,4
1003,13,35,21,2,10,2
1003,7,35,21,2,7,7
1003,9,35,21,2,7,3
1003,5,35,21,2,8,1
1003,2,35,21,2,5,0
1003,6,35,21,2,8,6
1003,12,35,21,2,10,1
1003,4,35,21,2,6,2
1003,14,35,21,2,1,0
1003,3,35,21,2,6,0
1017,0,25,30,3,1392,829
1017,14,25,30,3,15,3
1017,5,25,30,3,22,10
1017,9,25,30,3,28,10
1017,4,25,30,3,17,1
1017,11,25,30,3,37,7
1017,6,25,30,3,29,11
1017,10,25,30,3,26,14
1017,3,25,30,3,32,34
1017,8,25,30,3,35,17
1017,1,25,30,3,27,13
1017,2,25,30,3,27,23
1017,13,25,30,3,30,13
1017,12,25,30,3,28,8
1017,7,25,30,3,12,9
64,0,25,10,1,28647,21230
64,14,25,10,1,91,41
64,12,25,10,1,199,164
64,11,25,10,1,231,284
64,9,25,10,1,189,225
64,1,25,10,1,200,132
64,5,25,10,1,254,320
64,13,25,10,1,186,99
64,7,25,10,1,132,103
64,8,25,10,1,230,178
64,4,25,10,1,222,162
64,6,25,10,1,244,258
64,3,25,10,1,216,151
64,10,25,10,1,232,246
64,2,25,10,1,183,108
917,0,30,31,3,246,59
917,7,30,31,3,6,0
917,2,30,31,3,3,0
917,4,30,31,3,7,1
917,8,30,31,3,6,0
917,6,30,31,3,2,0
917,9,30,31,3,4,0
917,3,30,31,3,4,0
917,5,30,31,3,5,2
917,11,30,31,3,3,0
917,1,30,31,3,4,0
917,14,30,31,3,1,0
917,10,30,31,3,1,0
1022,0,25,30,3,232,76
1022,2,25,30,3,5,1
1022,8,25,30,3,4,0
1022,4,25,30,3,1,1
1022,7,25,30,3,3,0
1022,5,25,30,3,1,2
1022,1,25,30,3,2,0
1022,6,25,30,3,2,0
1022,12,25,30,3,4,0
1022,10,25,30,3,3,0
1022,3,25,30,3,3,0
1022,11,25,30,3,2,0
1022,14,25,30,3,1,0
1022,13,25,30,3,1,0
281,0,25,30,3,695,468
281,12,25,30,3,21,8
281,10,25,30,3,26,24
281,8,25,30,3,23,10
281,3,25,30,3,13,3
281,9,25,30,3,22,23
281,13,25,30,3,16,4
281,14,25,30,3,12,1
281,5,25,30,3,17,8
281,7,25,30,3,12,3
281,11,25,30,3,14,21
281,6,25,30,3,26,11
281,2,25,30,3,16,9
281,4,25,30,3,20,7
281,1,25,30,3,10,10
91,0,25,10,1,7706,5336
91,12,25,10,1,76,41
91,6,25,10,1,112,81
91,9,25,10,1,75,39
91,13,25,10,1,75,24
91,10,25,10,1,92,37
91,5,25,10,1,91,90
91,8,25,10,1,88,101
91,2,25,10,1,76,52
91,3,25,10,1,78,86
91,7,25,10,1,60,44
91,1,25,10,1,52,103
91,14,25,10,1,34,3
91,4,25,10,1,71,72
91,11,25,10,1,79,58
152,0,25,10,1,11487,7765
152,8,25,10,1,61,31
152,1,25,10,1,55,23
152,3,25,10,1,90,70
152,12,25,10,1,72,18
152,4,25,10,1,60,22
152,5,25,10,1,58,27
152,2,25,10,1,60,41
152,9,25,10,1,55,25
152,14,25,10,1,35,11
152,10,25,10,1,87,43
152,13,25,10,1,59,22
152,11,25,10,1,76,71
152,7,25,10,1,53,41
152,6,25,10,1,70,25
956,8,25,20,2,27,1
956,11,25,20,2,26,1
956,0,25,20,2,1519,374
956,9,25,20,2,19,8
956,5,25,20,2,35,10
956,6,25,20,2,32,2
956,12,25,20,2,24,3
956,7,25,20,2,17,10
956,14,25,20,2,8,2
956,3,25,20,2,24,6
956,4,25,20,2,26,3
956,2,25,20,2,21,12
956,10,25,20,2,28,6
956,1,25,20,2,20,2
956,13,25,20,2,14,3
949,12,25,0,,17,5
949,0,25,0,,453,119
949,3,25,0,,10,0
949,6,25,0,,7,2
949,10,25,0,,19,4
949,4,25,0,,9,0
949,1,25,0,,3,1
949,7,25,0,,12,13
949,11,25,0,,13,3
949,8,25,0,,11,2
949,14,25,0,,3,0
949,2,25,0,,5,2
949,9,25,0,,11,0
949,13,25,0,,9,1
949,5,25,0,,5,0
45,0,25,10,1,323,147
45,11,25,10,1,5,0
45,4,25,10,1,2,1
45,10,25,10,1,3,3
45,6,25,10,1,5,1
45,5,25,10,1,4,0
45,9,25,10,1,3,1
45,2,25,10,1,4,0
45,14,25,10,1,3,0
45,3,25,10,1,5,0
45,1,25,10,1,3,0
45,8,25,10,1,4,1
45,13,25,10,1,2,0
45,7,25,10,1,1,0
45,12,25,10,1,1,0
47,6,25,10,1,37,28
47,0,25,10,1,2949,1806
47,14,25,10,1,18,8
47,8,25,10,1,41,46
47,11,25,10,1,49,25
47,10,25,10,1,32,14
47,2,25,10,1,20,7
47,5,25,10,1,34,42
47,1,25,10,1,33,22
47,12,25,10,1,44,13
47,13,25,10,1,40,7
47,4,25,10,1,49,46
47,3,25,10,1,28,10
47,7,25,10,1,18,6
47,9,25,10,1,29,10
53,7,25,10,1,45,21
53,0,25,10,1,4846,3923
53,12,25,10,1,47,24
53,13,25,10,1,40,20
53,8,25,10,1,41,32
53,11,25,10,1,59,46
53,10,25,10,1,42,11
53,1,25,10,1,48,38
53,3,25,10,1,41,23
53,5,25,10,1,50,18
53,9,25,10,1,46,30
53,6,25,10,1,53,24
53,4,25,10,1,42,15
53,14,25,10,1,30,7
53,2,25,10,1,33,35
148,0,35,11,1,27986,20629
148,2,35,11,1,150,95
148,13,35,11,1,160,71
148,14,35,11,1,122,51
148,9,35,11,1,198,198
148,6,35,11,1,242,214
148,1,35,11,1,176,127
148,8,35,11,1,255,298
148,5,35,11,1,194,115
148,11,35,11,1,172,150
148,4,35,11,1,193,130
148,7,35,11,1,178,135
148,10,35,11,1,178,129
148,3,35,11,1,185,112
148,12,35,11,1,169,185
972,0,25,30,3,159,44
972,8,25,30,3,4,0
972,11,25,30,3,4,2
972,2,25,30,3,5,3
972,6,25,30,3,3,0
972,3,25,30,3,6,2
972,10,25,30,3,3,2
972,1,25,30,3,3,1
972,7,25,30,3,3,0
972,5,25,30,3,1,0
972,12,25,30,3,4,0
972,14,25,30,3,2,0
972,4,25,30,3,1,0
972,9,25,30,3,1,0
972,13,25,30,3,1,1
169,0,25,10,1,101,15
169,11,25,10,1,2,0
169,7,25,10,1,2,0
169,13,25,10,1,1,0
169,4,25,10,1,1,0
169,5,25,10,1,3,14
169,9,25,10,1,3,0
169,10,25,10,1,1,1
169,1,25,10,1,1,1
169,14,25,10,1,1,0
273,2,25,30,3,76,35
273,0,25,30,3,6830,1701
273,8,25,30,3,111,40
273,6,25,30,3,69,30
273,9,25,30,3,101,51
273,12,25,30,3,95,25
273,11,25,30,3,87,27
273,10,25,30,3,122,42
273,4,25,30,3,93,25
273,3,25,30,3,91,54
273,5,25,30,3,83,22
273,13,25,30,3,96,26
273,14,25,30,3,60,6
273,7,25,30,3,56,37
273,1,25,30,3,100,65
1033,0,25,10,1,192,65
1033,5,25,10,1,2,1
1033,13,25,10,1,6,0
1033,3,25,10,1,4,2
1033,10,25,10,1,2,0
1033,4,25,10,1,3,1
1033,8,25,10,1,1,0
1033,1,25,10,1,1,0
1033,2,25,10,1,2,0
1033,11,25,10,1,1,0
211,0,25,10,1,113,57
211,3,25,10,1,2,0
211,5,25,10,1,3,0
211,6,25,10,1,1,0
211,2,25,10,1,1,0
